source,target,round,type
13,142,8,exemplar
113,142,8,peer
44,135,8,exemplar
136,135,8,peer
156,56,8,exemplar
156,56,8,peer
143,44,9,exemplar
110,44,9,peer
44,143,9,exemplar
6,143,9,peer
59,143,9,print
44,42,9,exemplar
119,42,9,peer
186,159,9,exemplar
178,159,9,peer
17,173,9,exemplar
31,173,9,peer
71,171,9,exemplar
134,171,9,peer
143,119,9,exemplar
154,119,9,peer
143,71,9,exemplar
87,71,9,peer
173,28,9,exemplar
141,28,9,peer
159,36,9,exemplar
158,36,9,peer
135,191,9,exemplar
205,191,9,peer
59,123,9,exemplar
140,123,9,peer
203,123,9,print
26,25,9,exemplar
162,25,9,peer
143,44,10,exemplar
9,44,10,peer
44,143,10,exemplar
54,143,10,peer
44,42,10,exemplar
147,42,10,peer
71,171,10,exemplar
137,171,10,peer
143,119,10,exemplar
44,119,10,peer
44,54,10,exemplar
6,54,10,peer
44,126,10,exemplar
2,126,10,peer
64,126,10,print
42,99,10,exemplar
140,99,10,peer
173,28,10,exemplar
134,28,10,peer
159,36,10,exemplar
144,36,10,peer
42,98,10,exemplar
141,98,10,peer
59,123,10,exemplar
82,123,10,peer
119,123,10,print
98,122,10,exemplar
58,122,10,peer
69,122,10,print
47,166,10,exemplar
196,166,10,peer
173,192,10,exemplar
79,192,10,peer
143,44,11,exemplar
140,44,11,peer
44,44,11,print
44,143,11,exemplar
194,143,11,peer
172,156,11,exemplar
152,156,11,peer
186,159,11,exemplar
144,159,11,peer
143,119,11,exemplar
21,119,11,peer
143,59,11,exemplar
155,59,11,peer
13,59,11,print
44,139,11,exemplar
39,139,11,peer
88,139,11,print
143,71,11,exemplar
66,71,11,peer
173,28,11,exemplar
38,28,11,peer
159,36,11,exemplar
105,36,11,peer
42,98,11,exemplar
113,98,11,peer
98,122,11,exemplar
98,122,11,peer
36,122,11,print
187,160,11,exemplar
167,160,11,peer
173,192,11,exemplar
91,192,11,peer
143,44,12,exemplar
119,44,12,peer
44,143,12,exemplar
119,143,12,peer
44,42,12,exemplar
21,42,12,peer
172,156,12,exemplar
184,156,12,peer
17,173,12,exemplar
179,173,12,peer
143,59,12,exemplar
9,59,12,peer
44,126,12,exemplar
154,126,12,peer
44,6,12,exemplar
143,6,12,peer
173,28,12,exemplar
193,28,12,peer
159,36,12,exemplar
144,36,12,peer
42,98,12,exemplar
119,98,12,peer
61,98,12,print
135,191,12,exemplar
26,191,12,peer
98,122,12,exemplar
91,122,12,peer
187,160,12,exemplar
85,160,12,peer
44,143,13,exemplar
137,143,13,peer
44,42,13,exemplar
21,42,13,peer
172,156,13,exemplar
172,156,13,peer
186,159,13,exemplar
186,159,13,peer
143,59,13,exemplar
137,59,13,peer
143,119,13,exemplar
137,119,13,peer
183,119,13,print
71,171,13,exemplar
63,171,13,peer
44,171,13,print
6,141,13,exemplar
18,141,13,peer
173,28,13,exemplar
17,28,13,peer
159,36,13,exemplar
60,36,13,peer
42,98,13,exemplar
121,98,13,peer
187,160,13,exemplar
161,160,13,peer
98,160,13,print
59,123,13,exemplar
82,123,13,peer
44,143,14,exemplar
6,143,14,peer
143,44,14,exemplar
4,44,14,peer
44,42,14,exemplar
43,42,14,peer
42,64,14,exemplar
41,64,14,peer
143,59,14,exemplar
82,59,14,peer
17,173,14,exemplar
179,173,14,peer
143,71,14,exemplar
80,71,14,peer
44,126,14,exemplar
110,126,14,peer
15,126,14,print
173,28,14,exemplar
141,28,14,peer
135,191,14,exemplar
58,191,14,peer
173,192,14,exemplar
69,192,14,peer
103,25,14,exemplar
162,25,14,peer
47,166,14,exemplar
0,166,14,peer
143,17,14,exemplar
173,17,14,peer
42,103,14,exemplar
4,103,14,peer
44,143,15,exemplar
194,143,15,peer
143,44,15,exemplar
119,44,15,peer
59,44,15,print
44,42,15,exemplar
44,42,15,peer
42,64,15,exemplar
63,64,15,peer
143,59,15,exemplar
127,59,15,peer
186,159,15,exemplar
164,159,15,peer
17,173,15,exemplar
17,173,15,peer
111,173,15,print
143,119,15,exemplar
143,119,15,peer
173,28,15,exemplar
86,28,15,peer
159,36,15,exemplar
99,36,15,peer
42,98,15,exemplar
82,98,15,peer
187,160,15,exemplar
88,160,15,peer
173,192,15,exemplar
69,192,15,peer
103,25,15,exemplar
102,25,15,peer
44,143,16,exemplar
113,143,16,peer
155,143,16,print
143,44,16,exemplar
40,44,16,peer
95,44,16,print
143,59,16,exemplar
127,59,16,peer
186,159,16,exemplar
165,159,16,peer
17,173,16,exemplar
179,173,16,peer
143,119,16,exemplar
21,119,16,peer
71,171,16,exemplar
176,171,16,peer
100,171,16,print
143,71,16,exemplar
44,71,16,peer
173,28,16,exemplar
17,28,16,peer
159,36,16,exemplar
158,36,16,peer
187,160,16,exemplar
187,160,16,peer
141,160,16,print
98,122,16,exemplar
124,122,16,peer
59,123,16,exemplar
132,123,16,peer
173,192,16,exemplar
124,192,16,peer
123,192,16,print
44,143,17,exemplar
100,143,17,peer
143,44,17,exemplar
119,44,17,peer
42,44,17,print
42,64,17,exemplar
63,64,17,peer
148,64,17,print
143,59,17,exemplar
5,59,17,peer
167,59,17,print
17,173,17,exemplar
45,173,17,peer
172,156,17,exemplar
184,156,17,peer
143,119,17,exemplar
155,119,17,peer
143,6,17,exemplar
42,6,17,peer
173,28,17,exemplar
183,28,17,peer
159,36,17,exemplar
60,36,17,peer
187,160,17,exemplar
167,160,17,peer
98,122,17,exemplar
125,122,17,peer
59,123,17,exemplar
70,123,17,peer
173,192,17,exemplar
91,192,17,peer
174,192,17,print
44,143,18,exemplar
119,143,18,peer
143,44,18,exemplar
143,44,18,peer
44,42,18,exemplar
21,42,18,peer
143,59,18,exemplar
162,59,18,peer
193,59,18,print
17,173,18,exemplar
141,173,18,peer
13,173,18,print
172,156,18,exemplar
145,156,18,peer
17,156,18,print
186,159,18,exemplar
30,159,18,peer
143,119,18,exemplar
54,119,18,peer
173,28,18,exemplar
17,28,18,peer
191,28,18,print
159,36,18,exemplar
165,36,18,peer
42,98,18,exemplar
66,98,18,peer
187,160,18,exemplar
161,160,18,peer
135,191,18,exemplar
58,191,18,peer
181,191,18,print
98,122,18,exemplar
68,122,18,peer
44,143,19,exemplar
110,143,19,peer
139,143,19,print
143,44,19,exemplar
20,44,19,peer
44,42,19,exemplar
44,42,19,peer
191,42,19,print
143,59,19,exemplar
162,59,19,peer
159,59,19,print
17,173,19,exemplar
148,173,19,peer
42,64,19,exemplar
52,64,19,peer
34,64,19,print
186,159,19,exemplar
108,159,19,peer
143,119,19,exemplar
143,119,19,peer
173,28,19,exemplar
183,28,19,peer
42,98,19,exemplar
66,98,19,peer
156,98,19,print
135,191,19,exemplar
205,191,19,peer
114,191,19,print
98,122,19,exemplar
69,122,19,peer
103,25,19,exemplar
162,25,19,peer
47,166,19,exemplar
155,166,19,peer
