source,target,round,type
21,54,14,peer
54,119,14,exemplar
44,119,14,peer
54,42,14,exemplar
6,42,14,peer
119,53,14,exemplar
41,53,14,peer
11,53,14,print
119,66,14,exemplar
75,66,14,peer
6,11,14,exemplar
153,11,14,peer
59,123,14,exemplar
140,123,14,peer
125,173,14,exemplar
31,173,14,peer
11,136,14,exemplar
3,136,14,peer
125,122,14,exemplar
124,122,14,peer
42,122,14,print
173,125,14,exemplar
69,125,14,peer
181,25,14,exemplar
162,25,14,peer
76,25,14,print
99,36,14,exemplar
89,36,14,peer
186,159,14,exemplar
178,159,14,peer
54,99,15,exemplar
155,99,15,peer
127,22,15,exemplar
18,22,15,peer
99,54,15,exemplar
44,54,15,peer
54,119,15,exemplar
57,119,15,peer
119,59,15,exemplar
119,59,15,peer
54,42,15,exemplar
20,42,15,peer
182,42,15,print
119,53,15,exemplar
143,53,15,peer
100,9,15,exemplar
24,9,15,peer
125,173,15,exemplar
62,173,15,peer
22,173,15,print
11,136,15,exemplar
196,136,15,peer
137,131,15,exemplar
134,131,15,peer
125,122,15,exemplar
192,122,15,peer
173,125,15,exemplar
170,125,15,peer
181,25,15,exemplar
0,25,15,peer
91,124,15,exemplar
91,124,15,peer
99,36,15,exemplar
108,36,15,peer
54,99,16,exemplar
38,99,16,peer
127,22,16,exemplar
189,22,16,peer
99,54,16,exemplar
42,54,16,peer
119,59,16,exemplar
143,59,16,peer
54,42,16,exemplar
57,42,16,peer
54,53,16,exemplar
119,53,16,peer
119,66,16,exemplar
137,66,16,peer
99,100,16,exemplar
143,100,16,peer
125,173,16,exemplar
29,173,16,peer
11,136,16,exemplar
135,136,16,peer
42,136,16,print
137,131,16,exemplar
132,131,16,peer
36,131,16,print
125,122,16,exemplar
174,122,16,peer
173,125,16,exemplar
38,125,16,peer
181,25,16,exemplar
26,25,16,peer
91,124,16,exemplar
134,124,16,peer
99,36,16,exemplar
144,36,16,peer
54,99,17,exemplar
38,99,17,peer
161,99,17,print
127,22,17,exemplar
48,22,17,peer
99,54,17,exemplar
44,54,17,peer
119,59,17,exemplar
143,59,17,peer
54,119,17,exemplar
57,119,17,peer
54,42,17,exemplar
147,42,17,peer
119,66,17,exemplar
40,66,17,peer
100,9,17,exemplar
129,9,17,peer
125,173,17,exemplar
31,173,17,peer
11,136,17,exemplar
58,136,17,peer
137,131,17,exemplar
50,131,17,peer
125,122,17,exemplar
45,122,17,peer
173,125,17,exemplar
86,125,17,peer
181,25,17,exemplar
39,25,17,peer
173,91,17,exemplar
78,91,17,peer
186,159,17,exemplar
79,159,17,peer
66,159,17,print
54,99,18,exemplar
42,99,18,peer
127,22,18,exemplar
24,22,18,peer
119,59,18,exemplar
110,59,18,peer
59,119,18,exemplar
66,119,18,peer
66,119,18,print
100,9,18,exemplar
44,9,18,peer
6,11,18,exemplar
44,11,18,peer
99,100,18,exemplar
112,100,18,peer
119,6,18,exemplar
11,6,18,peer
125,173,18,exemplar
62,173,18,peer
6,173,18,print
11,136,18,exemplar
33,136,18,peer
179,136,18,print
137,131,18,exemplar
49,131,18,peer
125,122,18,exemplar
192,122,18,peer
59,123,18,exemplar
190,123,18,peer
173,125,18,exemplar
58,125,18,peer
6,125,18,print
181,25,18,exemplar
48,25,18,peer
91,124,18,exemplar
148,124,18,peer
54,99,19,exemplar
42,99,19,peer
127,22,19,exemplar
189,22,19,peer
119,59,19,exemplar
100,59,19,peer
99,54,19,exemplar
99,54,19,peer
59,119,19,exemplar
59,119,19,peer
54,42,19,exemplar
119,42,19,peer
119,53,19,exemplar
2,53,19,peer
6,53,19,print
119,66,19,exemplar
57,66,19,peer
125,173,19,exemplar
141,173,19,peer
11,136,19,exemplar
151,136,19,peer
125,122,19,exemplar
125,122,19,peer
125,122,19,print
59,123,19,exemplar
71,123,19,peer
181,25,19,exemplar
101,25,19,peer
91,124,19,exemplar
91,124,19,peer
99,36,19,exemplar
144,36,19,peer
192,36,19,print
9,7,19,exemplar
11,7,19,peer
100,7,19,print
54,99,20,exemplar
111,99,20,peer
127,22,20,exemplar
21,22,20,peer
119,59,20,exemplar
137,59,20,peer
99,54,20,exemplar
6,54,20,peer
59,119,20,exemplar
21,119,20,peer
54,42,20,exemplar
66,42,20,peer
119,53,20,exemplar
40,53,20,peer
119,66,20,exemplar
119,66,20,peer
100,66,20,print
125,173,20,exemplar
45,173,20,peer
11,136,20,exemplar
34,136,20,peer
125,122,20,exemplar
192,122,20,peer
59,123,20,exemplar
57,123,20,peer
137,131,20,exemplar
176,131,20,peer
181,25,20,exemplar
39,25,20,peer
173,125,20,exemplar
29,125,20,peer
159,125,20,print
91,124,20,exemplar
84,124,20,peer
54,99,21,exemplar
42,99,21,peer
127,22,21,exemplar
38,22,21,peer
119,59,21,exemplar
162,59,21,peer
59,119,21,exemplar
66,119,21,peer
119,42,21,exemplar
43,42,21,peer
119,53,21,exemplar
43,53,21,peer
6,11,21,exemplar
153,11,21,peer
119,6,21,exemplar
137,6,21,peer
125,173,21,exemplar
125,173,21,peer
11,136,21,exemplar
135,136,21,peer
125,122,21,exemplar
174,122,21,peer
59,123,21,exemplar
50,123,21,peer
173,125,21,exemplar
69,125,21,peer
91,124,21,exemplar
148,124,21,peer
9,7,21,exemplar
29,7,21,peer
39,7,21,print
186,159,21,exemplar
178,159,21,peer
127,22,22,exemplar
39,22,22,peer
119,59,22,exemplar
162,59,22,peer
59,119,22,exemplar
143,119,22,peer
99,54,22,exemplar
97,54,22,peer
119,42,22,exemplar
43,42,22,peer
119,66,22,exemplar
57,66,22,peer
100,9,22,exemplar
44,9,22,peer
32,9,22,print
6,11,22,exemplar
18,11,22,peer
125,173,22,exemplar
17,173,22,peer
11,136,22,exemplar
3,136,22,peer
125,122,22,exemplar
98,122,22,peer
173,125,22,exemplar
170,125,22,peer
137,131,22,exemplar
134,131,22,peer
99,36,22,exemplar
88,36,22,peer
9,7,22,exemplar
1,7,22,peer
186,159,22,exemplar
117,159,22,peer
42,99,23,exemplar
38,99,23,peer
119,59,23,exemplar
143,59,23,peer
9,59,23,print
59,119,23,exemplar
110,119,23,peer
119,42,23,exemplar
41,42,23,peer
119,66,23,exemplar
126,66,23,peer
100,9,23,exemplar
194,9,23,peer
53,9,23,print
6,11,23,exemplar
19,11,23,peer
59,137,23,exemplar
150,137,23,peer
125,173,23,exemplar
193,173,23,peer
11,136,23,exemplar
196,136,23,peer
9,136,23,print
125,122,23,exemplar
98,122,23,peer
122,122,23,print
59,123,23,exemplar
190,123,23,peer
136,123,23,print
173,125,23,exemplar
174,125,23,peer
42,125,23,print
137,131,23,exemplar
134,131,23,peer
181,25,23,exemplar
103,25,23,peer
91,124,23,exemplar
90,124,23,peer
42,99,24,exemplar
181,99,24,peer
127,22,24,exemplar
141,22,24,peer
119,59,24,exemplar
126,59,24,peer
59,119,24,exemplar
21,119,24,peer
119,42,24,exemplar
139,42,24,peer
180,42,24,print
119,66,24,exemplar
137,66,24,peer
6,11,24,exemplar
34,11,24,peer
59,137,24,exemplar
155,137,24,peer
125,173,24,exemplar
38,173,24,peer
11,136,24,exemplar
33,136,24,peer
1,136,24,print
125,122,24,exemplar
98,122,24,peer
59,123,24,exemplar
70,123,24,peer
173,125,24,exemplar
58,125,24,peer
137,131,24,exemplar
183,131,24,peer
181,25,24,exemplar
129,25,24,peer
42,25,24,print
91,124,24,exemplar
176,124,24,peer
42,99,25,exemplar
111,99,25,peer
127,22,25,exemplar
143,22,25,peer
119,59,25,exemplar
155,59,25,peer
41,59,25,print
59,119,25,exemplar
66,119,25,peer
119,42,25,exemplar
147,42,25,peer
9,42,25,print
99,54,25,exemplar
140,54,25,peer
119,66,25,exemplar
40,66,25,peer
119,53,25,exemplar
194,53,25,peer
125,173,25,exemplar
86,173,25,peer
11,136,25,exemplar
58,136,25,peer
125,122,25,exemplar
91,122,25,peer
59,123,25,exemplar
70,123,25,peer
173,125,25,exemplar
170,125,25,peer
80,125,25,print
137,131,25,exemplar
128,131,25,peer
181,25,25,exemplar
26,25,25,peer
180,25,25,print
91,124,25,exemplar
91,124,25,peer
42,99,26,exemplar
42,99,26,peer
127,22,26,exemplar
143,22,26,peer
119,59,26,exemplar
143,59,26,peer
59,119,26,exemplar
6,119,26,peer
99,54,26,exemplar
21,54,26,peer
119,66,26,exemplar
83,66,26,peer
119,53,26,exemplar
57,53,26,peer
6,11,26,exemplar
6,11,26,peer
125,173,26,exemplar
179,173,26,peer
11,136,26,exemplar
196,136,26,peer
125,122,26,exemplar
170,122,26,peer
59,123,26,exemplar
121,123,26,peer
173,125,26,exemplar
192,125,26,peer
137,131,26,exemplar
171,131,26,peer
181,25,26,exemplar
107,25,26,peer
91,124,26,exemplar
92,124,26,peer
12,124,26,print
42,99,27,exemplar
102,99,27,peer
127,22,27,exemplar
143,22,27,peer
119,59,27,exemplar
140,59,27,peer
59,119,27,exemplar
137,119,27,peer
119,42,27,exemplar
57,42,27,peer
99,54,27,exemplar
44,54,27,peer
59,54,27,print
119,66,27,exemplar
126,66,27,peer
119,53,27,exemplar
40,53,27,peer
125,173,27,exemplar
31,173,27,peer
11,136,27,exemplar
19,136,27,peer
59,123,27,exemplar
70,123,27,peer
173,125,27,exemplar
69,125,27,peer
184,125,27,print
137,131,27,exemplar
176,131,27,peer
181,25,27,exemplar
101,25,27,peer
112,25,27,print
91,124,27,exemplar
92,124,27,peer
99,36,27,exemplar
77,36,27,peer
42,99,28,exemplar
140,99,28,peer
173,99,28,print
127,22,28,exemplar
39,22,28,peer
119,59,28,exemplar
162,59,28,peer
59,119,28,exemplar
110,119,28,peer
119,42,28,exemplar
54,42,28,peer
119,66,28,exemplar
83,66,28,peer
119,53,28,exemplar
119,53,28,peer
6,11,28,exemplar
199,11,28,peer
125,173,28,exemplar
141,173,28,peer
125,122,28,exemplar
193,122,28,peer
59,123,28,exemplar
140,123,28,peer
131,123,28,print
173,125,28,exemplar
62,125,28,peer
137,131,28,exemplar
137,131,28,peer
181,25,28,exemplar
185,25,28,peer
91,124,28,exemplar
176,124,28,peer
99,36,28,exemplar
165,36,28,peer
42,99,29,exemplar
111,99,29,peer
127,22,29,exemplar
18,22,29,peer
59,119,29,exemplar
53,119,29,peer
119,42,29,exemplar
57,42,29,peer
99,54,29,exemplar
57,54,29,peer
6,11,29,exemplar
44,11,29,peer
100,9,29,exemplar
140,9,29,peer
99,100,29,exemplar
112,100,29,peer
125,173,29,exemplar
17,173,29,peer
11,136,29,exemplar
166,136,29,peer
125,122,29,exemplar
193,122,29,peer
59,123,29,exemplar
57,123,29,peer
173,125,29,exemplar
122,125,29,peer
137,131,29,exemplar
105,131,29,peer
181,25,29,exemplar
129,25,29,peer
91,124,29,exemplar
45,124,29,peer
42,99,30,exemplar
42,99,30,peer
127,22,30,exemplar
24,22,30,peer
59,119,30,exemplar
53,119,30,peer
169,119,30,print
119,59,30,exemplar
137,59,30,peer
99,54,30,exemplar
57,54,30,peer
119,66,30,exemplar
41,66,30,peer
131,66,30,print
119,53,30,exemplar
2,53,30,peer
100,9,30,exemplar
140,9,30,peer
125,173,30,exemplar
86,173,30,peer
11,136,30,exemplar
26,136,30,peer
125,122,30,exemplar
148,122,30,peer
59,123,30,exemplar
8,123,30,peer
173,125,30,exemplar
29,125,30,peer
137,131,30,exemplar
76,131,30,peer
181,25,30,exemplar
103,25,30,peer
122,25,30,print
91,124,30,exemplar
68,124,30,peer
42,99,31,exemplar
112,99,31,peer
127,22,31,exemplar
38,22,31,peer
59,119,31,exemplar
6,119,31,peer
119,59,31,exemplar
126,59,31,peer
25,59,31,print
119,42,31,exemplar
54,42,31,peer
99,54,31,exemplar
44,54,31,peer
119,66,31,exemplar
110,66,31,peer
119,53,31,exemplar
43,53,31,peer
125,173,31,exemplar
31,173,31,peer
11,136,31,exemplar
145,136,31,peer
125,122,31,exemplar
124,122,31,peer
11,122,31,print
59,123,31,exemplar
140,123,31,peer
173,125,31,exemplar
122,125,31,peer
137,131,31,exemplar
137,131,31,peer
181,25,31,exemplar
14,25,31,peer
99,36,31,exemplar
65,36,31,peer
42,99,32,exemplar
111,99,32,peer
136,99,32,print
127,22,32,exemplar
141,22,32,peer
59,119,32,exemplar
44,119,32,peer
82,119,32,print
119,59,32,exemplar
127,59,32,peer
119,42,32,exemplar
54,42,32,peer
99,54,32,exemplar
57,54,32,peer
119,66,32,exemplar
83,66,32,peer
119,53,32,exemplar
119,53,32,peer
125,173,32,exemplar
62,173,32,peer
11,136,32,exemplar
3,136,32,peer
125,122,32,exemplar
170,122,32,peer
59,123,32,exemplar
120,123,32,peer
173,125,32,exemplar
62,125,32,peer
137,131,32,exemplar
183,131,32,peer
147,131,32,print
181,25,32,exemplar
162,25,32,peer
91,124,32,exemplar
69,124,32,peer
42,99,33,exemplar
38,99,33,peer
59,119,33,exemplar
43,119,33,peer
119,59,33,exemplar
100,59,33,peer
119,42,33,exemplar
139,42,33,peer
99,54,33,exemplar
42,54,33,peer
119,66,33,exemplar
82,66,33,peer
119,53,33,exemplar
137,53,33,peer
6,11,33,exemplar
21,11,33,peer
125,173,33,exemplar
38,173,33,peer
11,136,33,exemplar
101,136,33,peer
125,122,33,exemplar
118,122,33,peer
59,123,33,exemplar
70,123,33,peer
59,123,33,print
173,125,33,exemplar
28,125,33,peer
53,125,33,print
137,131,33,exemplar
132,131,33,peer
181,25,33,exemplar
14,25,33,peer
109,25,33,print
91,124,33,exemplar
192,124,33,peer
54,99,34,exemplar
140,99,34,peer
127,22,34,exemplar
18,22,34,peer
59,119,34,exemplar
57,119,34,peer
119,59,34,exemplar
100,59,34,peer
99,54,34,exemplar
6,54,34,peer
119,66,34,exemplar
137,66,34,peer
119,53,34,exemplar
190,53,34,peer
178,53,34,print
6,11,34,exemplar
115,11,34,peer
125,173,34,exemplar
45,173,34,peer
11,136,34,exemplar
26,136,34,peer
125,122,34,exemplar
170,122,34,peer
66,122,34,print
59,123,34,exemplar
93,123,34,peer
137,131,34,exemplar
171,131,34,peer
181,25,34,exemplar
101,25,34,peer
91,124,34,exemplar
90,124,34,peer
99,36,34,exemplar
89,36,34,peer
54,99,35,exemplar
97,99,35,peer
127,22,35,exemplar
189,22,35,peer
157,22,35,print
59,119,35,exemplar
44,119,35,peer
119,59,35,exemplar
44,59,35,peer
99,54,35,exemplar
155,54,35,peer
119,42,35,exemplar
21,42,35,peer
119,66,35,exemplar
57,66,35,peer
6,11,35,exemplar
18,11,35,peer
173,11,35,print
125,173,35,exemplar
193,173,35,peer
11,136,35,exemplar
135,136,35,peer
158,136,35,print
125,122,35,exemplar
124,122,35,peer
137,131,35,exemplar
128,131,35,peer
173,125,35,exemplar
91,125,35,peer
181,25,35,exemplar
102,25,35,peer
91,124,35,exemplar
171,124,35,peer
99,36,35,exemplar
159,36,35,peer
54,99,36,exemplar
97,99,36,peer
127,22,36,exemplar
48,22,36,peer
59,119,36,exemplar
110,119,36,peer
59,119,36,print
119,59,36,exemplar
162,59,36,peer
99,54,36,exemplar
42,54,36,peer
119,42,36,exemplar
112,42,36,peer
119,66,36,exemplar
80,66,36,peer
119,53,36,exemplar
181,53,36,peer
125,173,36,exemplar
163,173,36,peer
11,136,36,exemplar
135,136,36,peer
125,122,36,exemplar
58,122,36,peer
137,131,36,exemplar
105,131,36,peer
59,123,36,exemplar
71,123,36,peer
173,125,36,exemplar
173,125,36,peer
54,125,36,print
181,25,36,exemplar
48,25,36,peer
91,124,36,exemplar
84,124,36,peer
131,124,36,print
54,99,37,exemplar
112,99,37,peer
127,22,37,exemplar
129,22,37,peer
59,119,37,exemplar
143,119,37,peer
119,59,37,exemplar
100,59,37,peer
99,54,37,exemplar
44,54,37,peer
119,42,37,exemplar
41,42,37,peer
119,53,37,exemplar
143,53,37,peer
100,9,37,exemplar
100,9,37,peer
143,9,37,print
125,173,37,exemplar
38,173,37,peer
131,173,37,print
11,136,37,exemplar
3,136,37,peer
125,122,37,exemplar
118,122,37,peer
10,122,37,print
137,131,37,exemplar
132,131,37,peer
59,123,37,exemplar
121,123,37,peer
173,125,37,exemplar
69,125,37,peer
181,25,37,exemplar
195,25,37,peer
91,124,37,exemplar
93,124,37,peer
54,99,38,exemplar
112,99,38,peer
127,22,38,exemplar
23,22,38,peer
59,119,38,exemplar
43,119,38,peer
119,59,38,exemplar
140,59,38,peer
99,54,38,exemplar
43,54,38,peer
119,66,38,exemplar
110,66,38,peer
119,53,38,exemplar
9,53,38,peer
6,11,38,exemplar
21,11,38,peer
125,11,38,print
125,173,38,exemplar
179,173,38,peer
13,173,38,print
11,136,38,exemplar
145,136,38,peer
22,136,38,print
125,122,38,exemplar
69,122,38,peer
137,131,38,exemplar
134,131,38,peer
59,123,38,exemplar
57,123,38,peer
173,125,38,exemplar
38,125,38,peer
181,25,38,exemplar
102,25,38,peer
91,124,38,exemplar
93,124,38,peer
54,99,39,exemplar
97,99,39,peer
127,22,39,exemplar
39,22,39,peer
59,119,39,exemplar
44,119,39,peer
119,59,39,exemplar
5,59,39,peer
99,54,39,exemplar
53,54,39,peer
119,42,39,exemplar
43,42,39,peer
119,66,39,exemplar
119,66,39,peer
119,53,39,exemplar
190,53,39,peer
125,173,39,exemplar
29,173,39,peer
11,136,39,exemplar
166,136,39,peer
125,122,39,exemplar
45,122,39,peer
137,131,39,exemplar
16,131,39,peer
16,131,39,print
59,123,39,exemplar
57,123,39,peer
125,123,39,print
173,125,39,exemplar
148,125,39,peer
11,125,39,print
181,25,39,exemplar
102,25,39,peer
91,124,39,exemplar
183,124,39,peer
59,124,39,print
