source,target,round,type
78,31,18,peer
128,105,18,exemplar
181,105,18,peer
119,59,18,exemplar
5,59,18,peer
44,40,18,exemplar
20,40,18,peer
119,110,18,exemplar
175,110,18,peer
6,143,18,exemplar
137,143,18,peer
31,38,18,exemplar
82,38,18,peer
6,139,19,exemplar
113,139,19,peer
38,31,19,exemplar
71,31,19,peer
128,105,19,exemplar
16,105,19,peer
139,6,19,exemplar
119,6,19,peer
119,59,19,exemplar
110,59,19,peer
44,40,19,exemplar
54,40,19,peer
105,128,19,exemplar
130,128,19,peer
59,119,19,exemplar
53,119,19,peer
