source,target,round,type
178,159,9,exemplar
178,159,9,peer
176,124,9,exemplar
84,124,9,peer
11,206,9,exemplar
215,206,9,peer
120,106,9,exemplar
112,106,9,peer
11,114,9,exemplar
6,114,9,peer
29,179,9,exemplar
26,179,9,peer
156,27,9,exemplar
88,27,9,peer
54,97,10,exemplar
54,97,10,peer
41,144,10,exemplar
37,144,10,peer
103,107,10,exemplar
102,107,10,peer
11,19,10,exemplar
145,19,10,peer
56,182,10,exemplar
56,182,10,peer
124,122,10,exemplar
98,122,10,peer
14,122,10,print
44,54,10,exemplar
40,54,10,peer
176,124,10,exemplar
183,124,10,peer
182,48,11,exemplar
168,48,11,peer
29,171,11,exemplar
29,171,11,peer
144,126,11,exemplar
2,126,11,peer
4,29,11,exemplar
4,29,11,peer
44,29,11,print
128,50,11,exemplar
30,50,11,peer
128,153,11,exemplar
128,153,11,peer
153,165,11,exemplar
184,165,11,peer
153,11,11,exemplar
34,11,11,peer
149,11,11,print
128,156,12,exemplar
184,156,12,peer
156,196,12,exemplar
172,196,12,peer
107,65,12,exemplar
42,65,12,peer
225,227,12,exemplar
211,227,12,peer
153,11,12,exemplar
39,11,12,peer
210,226,12,exemplar
210,226,12,peer
41,139,12,exemplar
147,139,12,peer
88,139,12,print
41,144,12,exemplar
126,144,12,peer
56,182,13,exemplar
88,182,13,peer
128,105,13,exemplar
128,105,13,peer
54,23,13,exemplar
127,23,13,peer
210,214,13,exemplar
31,214,13,peer
128,156,13,exemplar
128,156,13,peer
100,59,13,exemplar
155,59,13,peer
103,107,13,exemplar
103,107,13,peer
210,216,13,exemplar
220,216,13,peer
29,173,14,exemplar
86,173,14,peer
108,230,14,exemplar
215,230,14,peer
221,218,14,exemplar
228,218,14,peer
100,120,14,exemplar
74,120,14,peer
143,120,14,print
227,206,14,exemplar
227,206,14,peer
11,33,14,exemplar
139,33,14,peer
108,174,14,exemplar
184,174,14,peer
38,174,14,print
100,155,14,exemplar
42,155,14,peer
210,226,15,exemplar
63,226,15,peer
144,37,15,exemplar
76,37,15,peer
108,128,15,exemplar
156,128,15,peer
128,0,15,exemplar
167,0,15,peer
100,9,15,exemplar
24,9,15,peer
196,48,15,exemplar
94,48,15,peer
29,4,15,exemplar
8,4,15,peer
156,196,15,exemplar
188,196,15,peer
44,54,16,exemplar
20,54,16,peer
11,39,16,exemplar
20,39,16,peer
19,139,16,exemplar
113,139,16,peer
11,199,16,exemplar
145,199,16,peer
144,126,16,exemplar
59,126,16,peer
128,162,16,exemplar
128,162,16,peer
108,128,16,exemplar
82,128,16,peer
140,128,16,print
4,29,16,exemplar
21,29,16,peer
191,225,17,exemplar
227,225,17,peer
210,233,17,exemplar
215,233,17,peer
146,142,17,exemplar
56,142,17,peer
128,146,17,exemplar
0,146,17,peer
128,168,17,exemplar
156,168,17,peer
233,210,17,exemplar
202,210,17,peer
210,215,17,exemplar
205,215,17,peer
87,90,17,exemplar
77,90,17,peer
11,19,18,exemplar
191,19,18,peer
144,159,18,exemplar
108,159,18,peer
225,159,18,print
124,176,18,exemplar
45,176,18,peer
159,30,18,exemplar
31,30,18,peer
87,80,18,exemplar
75,80,18,peer
54,32,18,exemplar
42,32,18,peer
100,9,18,exemplar
1,9,18,peer
225,235,18,exemplar
225,235,18,peer
128,101,19,exemplar
184,101,19,peer
237,226,19,exemplar
238,226,19,peer
120,74,19,exemplar
194,74,19,peer
120,123,19,exemplar
190,123,19,peer
139,189,19,exemplar
137,189,19,peer
128,156,19,exemplar
151,156,19,peer
226,237,19,exemplar
200,237,19,peer
144,117,19,exemplar
66,117,19,peer
144,159,20,exemplar
79,159,20,peer
54,4,20,exemplar
44,4,20,peer
128,162,20,exemplar
165,162,20,peer
100,113,20,exemplar
112,113,20,peer
126,113,20,print
144,126,20,exemplar
137,126,20,peer
153,11,20,exemplar
44,11,20,peer
146,157,20,exemplar
146,157,20,peer
156,165,20,exemplar
168,165,20,peer
128,49,21,exemplar
88,49,21,peer
128,108,21,exemplar
46,108,21,peer
48,182,21,exemplar
158,182,21,peer
108,174,21,exemplar
108,174,21,peer
178,81,21,exemplar
71,81,21,peer
144,77,21,exemplar
112,77,21,peer
242,52,21,exemplar
143,52,21,peer
11,191,21,exemplar
33,191,21,peer
66,191,21,print
29,173,22,exemplar
148,173,22,peer
54,143,22,exemplar
9,143,22,peer
146,157,22,exemplar
48,157,22,peer
144,117,22,exemplar
110,117,22,peer
144,150,22,exemplar
137,150,22,peer
174,150,22,print
9,8,22,exemplar
9,8,22,peer
162,59,22,exemplar
110,59,22,peer
54,44,22,exemplar
6,44,22,peer
4,140,23,exemplar
181,140,23,peer
107,65,23,exemplar
22,65,23,peer
90,92,23,exemplar
205,92,23,peer
11,241,23,exemplar
222,241,23,peer
114,22,23,exemplar
155,22,23,peer
243,245,23,exemplar
238,245,23,peer
60,245,23,print
54,4,23,exemplar
181,4,23,peer
11,19,23,exemplar
139,19,23,peer
8,52,24,exemplar
110,52,24,peer
11,7,24,exemplar
21,7,24,peer
150,5,24,exemplar
52,5,24,peer
128,146,24,exemplar
85,146,24,peer
226,200,24,exemplar
251,200,24,peer
107,103,24,exemplar
99,103,24,peer
196,174,24,exemplar
48,174,24,peer
156,196,24,exemplar
165,196,24,peer
11,199,25,exemplar
58,199,25,peer
124,148,25,exemplar
86,148,25,peer
41,75,25,exemplar
175,75,25,peer
196,195,25,exemplar
130,195,25,peer
144,89,25,exemplar
126,89,25,peer
11,19,25,exemplar
191,19,25,peer
29,31,25,exemplar
179,31,25,peer
174,170,25,exemplar
179,170,25,peer
156,196,26,exemplar
14,196,26,peer
54,4,26,exemplar
138,4,26,peer
54,24,26,exemplar
54,24,26,peer
248,245,26,exemplar
202,245,26,peer
143,149,26,exemplar
44,149,26,peer
41,144,26,exemplar
43,144,26,peer
11,201,26,exemplar
252,201,26,peer
160,201,26,print
128,61,26,exemplar
153,61,26,peer
54,32,27,exemplar
8,32,27,peer
29,31,27,exemplar
208,31,27,peer
11,191,27,exemplar
39,191,27,peer
245,202,27,exemplar
215,202,27,peer
124,148,27,exemplar
45,148,27,peer
75,80,27,exemplar
216,80,27,peer
200,8,27,exemplar
143,8,27,peer
128,169,27,exemplar
108,169,27,peer
176,124,28,exemplar
91,124,28,peer
156,196,28,exemplar
188,196,28,peer
128,101,28,exemplar
151,101,28,peer
107,102,28,exemplar
55,102,28,peer
54,141,28,exemplar
31,141,28,peer
94,141,28,print
144,89,28,exemplar
41,89,28,peer
225,227,28,exemplar
215,227,28,peer
156,128,28,exemplar
161,128,28,peer
140,128,28,print
248,245,29,exemplar
250,245,29,peer
257,210,29,exemplar
251,210,29,peer
19,139,29,exemplar
39,139,29,peer
12,139,29,print
144,126,29,exemplar
41,126,29,peer
226,200,29,exemplar
242,200,29,peer
257,63,29,exemplar
219,63,29,peer
196,174,29,exemplar
141,174,29,peer
139,58,29,exemplar
29,58,29,peer
174,122,30,exemplar
218,122,30,peer
178,230,30,exemplar
202,230,30,peer
200,249,30,exemplar
194,249,30,peer
218,249,30,print
174,118,30,exemplar
214,118,30,peer
210,216,30,exemplar
63,216,30,peer
89,216,30,print
54,178,30,exemplar
112,178,30,peer
29,171,30,exemplar
132,171,30,peer
176,16,30,exemplar
61,16,30,peer
156,27,31,exemplar
85,27,31,peer
29,171,31,exemplar
29,171,31,peer
128,166,31,exemplar
195,166,31,peer
260,207,31,exemplar
255,207,31,peer
210,221,31,exemplar
210,221,31,peer
101,221,31,print
4,107,31,exemplar
103,107,31,peer
144,37,31,exemplar
43,37,31,peer
11,34,31,exemplar
145,34,31,peer
128,34,31,print
107,65,32,exemplar
99,65,32,peer
126,144,32,exemplar
37,144,32,peer
65,182,32,exemplar
85,182,32,peer
210,221,32,exemplar
240,221,32,peer
144,43,32,exemplar
119,43,32,peer
144,150,32,exemplar
133,150,32,peer
11,19,32,exemplar
177,19,32,peer
4,1,32,exemplar
24,1,32,peer
113,72,33,exemplar
13,72,33,peer
128,166,33,exemplar
14,166,33,peer
144,117,33,exemplar
75,117,33,peer
19,11,33,exemplar
115,11,33,peer
144,159,33,exemplar
186,159,33,peer
229,159,33,print
124,176,33,exemplar
50,176,33,peer
221,213,33,exemplar
259,213,33,peer
54,178,33,exemplar
117,178,33,peer
214,246,34,exemplar
218,246,34,peer
159,30,34,exemplar
178,30,34,peer
8,190,34,exemplar
119,190,34,peer
233,190,34,print
65,182,34,exemplar
48,182,34,peer
200,204,34,exemplar
100,204,34,peer
183,204,34,print
107,55,34,exemplar
97,55,34,peer
245,248,34,exemplar
243,248,34,peer
4,44,34,exemplar
110,44,34,peer
260,235,35,exemplar
261,235,35,peer
245,243,35,exemplar
248,243,35,peer
199,243,35,print
200,219,35,exemplar
216,219,35,peer
107,55,35,exemplar
39,55,35,peer
139,115,35,exemplar
95,115,35,peer
59,115,35,print
257,87,35,exemplar
216,87,35,peer
11,199,35,exemplar
135,199,35,peer
65,182,35,exemplar
35,182,35,peer
11,191,36,exemplar
239,191,36,peer
257,75,36,exemplar
247,75,36,peer
174,122,36,exemplar
174,122,36,peer
128,166,36,exemplar
145,166,36,peer
128,169,36,exemplar
49,169,36,peer
248,226,36,exemplar
265,226,36,peer
245,257,36,exemplar
245,257,36,peer
126,59,36,exemplar
126,59,36,peer
174,122,37,exemplar
91,122,37,peer
4,103,37,exemplar
97,103,37,peer
11,18,37,exemplar
11,18,37,peer
144,126,37,exemplar
12,126,37,peer
176,171,37,exemplar
80,171,37,peer
0,35,37,exemplar
99,35,37,peer
200,249,37,exemplar
238,249,37,peer
171,28,37,exemplar
33,28,37,peer
243,28,37,print
100,120,38,exemplar
106,120,38,peer
274,210,38,exemplar
237,210,38,peer
200,71,38,exemplar
247,71,38,peer
210,274,38,exemplar
224,274,38,peer
74,274,38,print
29,148,38,exemplar
124,148,38,peer
4,29,38,exemplar
58,29,38,peer
260,273,38,exemplar
235,273,38,peer
219,268,38,exemplar
262,268,38,peer
249,247,39,exemplar
63,247,39,peer
0,247,39,print
11,199,39,exemplar
2,199,39,peer
65,182,39,exemplar
85,182,39,peer
11,191,39,exemplar
39,191,39,peer
152,191,39,print
273,236,39,exemplar
275,236,39,peer
178,81,39,exemplar
23,81,39,peer
128,0,39,exemplar
152,0,39,peer
200,249,39,exemplar
251,249,39,peer
