round,new_node_id,parent_node_id,path
8,217,111,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0008/node_0111.png
8,218,144,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0008/node_0144.png
8,219,113,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0008/node_0113.png
10,220,59,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0010/node_0059.png
10,221,127,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0010/node_0127.png
10,222,57,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0010/node_0057.png
10,223,157,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0010/node_0157.png
12,224,30,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0012/node_0030.png
12,225,160,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0012/node_0160.png
12,226,118,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0012/node_0118.png
12,227,115,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0012/node_0115.png
14,228,192,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0014/node_0192.png
14,229,117,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0014/node_0117.png
14,230,128,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0014/node_0128.png
14,231,200,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0014/node_0200.png
16,232,202,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0016/node_0202.png
16,233,177,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0016/node_0177.png
16,234,57,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0016/node_0057.png
16,235,182,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0016/node_0182.png
18,236,192,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0018/node_0192.png
18,237,144,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0018/node_0144.png
18,238,122,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0018/node_0122.png
18,239,177,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0018/node_0177.png
20,240,116,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0020/node_0116.png
20,241,123,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0020/node_0123.png
20,242,59,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0020/node_0059.png
20,243,95,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0020/node_0095.png
22,244,158,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0022/node_0158.png
22,245,160,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0022/node_0160.png
22,246,26,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0022/node_0026.png
22,247,137,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0022/node_0137.png
24,248,221,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0024/node_0221.png
24,249,137,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0024/node_0137.png
24,250,76,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0024/node_0076.png
24,251,172,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0024/node_0172.png
26,252,190,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0026/node_0190.png
26,253,6,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0026/node_0006.png
26,254,153,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0026/node_0153.png
26,255,193,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0026/node_0193.png
28,256,195,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0028/node_0195.png
28,257,160,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0028/node_0160.png
28,258,122,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0028/node_0122.png
28,259,147,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0028/node_0147.png
30,260,169,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0030/node_0169.png
30,261,125,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0030/node_0125.png
30,262,140,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0030/node_0140.png
30,263,194,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0030/node_0194.png
32,264,166,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0032/node_0166.png
32,265,253,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0032/node_0253.png
32,266,202,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0032/node_0202.png
32,267,148,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0032/node_0148.png
34,268,111,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0034/node_0111.png
34,269,115,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0034/node_0115.png
34,270,26,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0034/node_0026.png
34,271,59,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0034/node_0059.png
36,272,187,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0036/node_0187.png
36,273,177,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0036/node_0177.png
36,274,156,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0036/node_0156.png
36,275,139,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0036/node_0139.png
38,276,202,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0038/node_0202.png
38,277,172,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0038/node_0172.png
38,278,194,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0038/node_0194.png
38,279,175,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0038/node_0175.png
40,280,112,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0040/node_0112.png
40,281,143,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0040/node_0143.png
40,282,153,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0040/node_0153.png
40,283,147,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195143-config_env_plus_artist-t40-sp2x4-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0040/node_0147.png
