source,target,round,type
184,156,10,peer
128,127,11,exemplar
137,127,11,peer
127,128,11,exemplar
162,128,11,peer
21,128,11,print
211,221,11,exemplar
204,221,11,peer
128,169,11,exemplar
0,169,11,peer
156,188,11,exemplar
19,188,11,peer
54,40,11,exemplar
44,40,11,peer
45,31,11,exemplar
134,31,11,peer
54,112,11,exemplar
111,112,11,peer
128,127,12,exemplar
5,127,12,peer
211,221,12,exemplar
200,221,12,peer
40,54,12,exemplar
21,54,12,peer
40,95,12,exemplar
119,95,12,peer
54,185,12,exemplar
138,185,12,peer
54,40,12,exemplar
41,40,12,peer
128,156,12,exemplar
0,156,12,peer
30,31,12,exemplar
78,31,12,peer
40,185,13,exemplar
129,185,13,peer
54,40,13,exemplar
9,40,13,peer
54,21,13,exemplar
18,21,13,peer
128,169,13,exemplar
48,169,13,peer
128,156,13,exemplar
0,156,13,peer
30,31,13,exemplar
173,31,13,peer
40,112,13,exemplar
53,112,13,peer
128,160,13,exemplar
88,160,13,peer
128,127,14,exemplar
150,127,14,peer
54,185,14,exemplar
138,185,14,peer
40,54,14,exemplar
119,54,14,peer
128,169,14,exemplar
167,169,14,peer
128,156,14,exemplar
145,156,14,peer
30,31,14,exemplar
148,31,14,peer
221,230,14,exemplar
114,230,14,peer
156,188,14,exemplar
101,188,14,peer
128,127,15,exemplar
9,127,15,peer
127,128,15,exemplar
0,128,15,peer
40,54,15,exemplar
143,54,15,peer
211,221,15,exemplar
44,221,15,peer
54,40,15,exemplar
20,40,15,peer
30,31,15,exemplar
78,31,15,peer
40,95,15,exemplar
2,95,15,peer
221,230,15,exemplar
219,230,15,peer
128,127,16,exemplar
128,127,16,peer
127,128,16,exemplar
119,128,16,peer
40,54,16,exemplar
42,54,16,peer
54,185,16,exemplar
138,185,16,peer
54,40,16,exemplar
4,40,16,peer
30,31,16,exemplar
141,31,16,peer
40,95,16,exemplar
143,95,16,peer
221,230,16,exemplar
228,230,16,peer
127,128,17,exemplar
161,128,17,peer
53,128,17,print
40,54,17,exemplar
140,54,17,peer
54,185,17,exemplar
143,185,17,peer
54,40,17,exemplar
129,40,17,peer
30,31,17,exemplar
30,31,17,peer
40,95,17,exemplar
143,95,17,peer
221,230,17,exemplar
224,230,17,peer
211,221,17,exemplar
212,221,17,peer
127,128,18,exemplar
137,128,18,peer
40,54,18,exemplar
40,54,18,peer
54,185,18,exemplar
20,185,18,peer
40,95,18,exemplar
39,95,18,peer
221,230,18,exemplar
6,230,18,peer
128,169,18,exemplar
167,169,18,peer
54,57,18,exemplar
143,57,18,peer
128,160,18,exemplar
158,160,18,peer
127,128,19,exemplar
130,128,19,peer
128,127,19,exemplar
5,127,19,peer
188,127,19,print
54,185,19,exemplar
40,185,19,peer
221,230,19,exemplar
208,230,19,peer
54,40,19,exemplar
129,40,19,peer
211,221,19,exemplar
237,221,19,peer
128,169,19,exemplar
108,169,19,peer
128,156,19,exemplar
101,156,19,peer
127,128,20,exemplar
110,128,20,peer
128,127,20,exemplar
140,127,20,peer
54,185,20,exemplar
181,185,20,peer
40,54,20,exemplar
119,54,20,peer
221,230,20,exemplar
234,230,20,peer
54,40,20,exemplar
20,40,20,peer
243,221,20,exemplar
212,221,20,peer
30,31,20,exemplar
38,31,20,peer
127,128,21,exemplar
0,128,21,peer
40,95,21,exemplar
130,95,21,peer
220,95,21,print
40,185,21,exemplar
112,185,21,peer
221,230,21,exemplar
238,230,21,peer
54,40,21,exemplar
44,40,21,peer
243,221,21,exemplar
205,221,21,peer
30,31,21,exemplar
148,31,21,peer
128,169,21,exemplar
50,169,21,peer
128,127,22,exemplar
105,127,22,peer
54,185,22,exemplar
112,185,22,peer
40,54,22,exemplar
53,54,22,peer
243,221,22,exemplar
204,221,22,peer
30,31,22,exemplar
50,31,22,peer
128,169,22,exemplar
0,169,22,peer
128,156,22,exemplar
145,156,22,peer
54,57,22,exemplar
237,57,22,peer
127,128,23,exemplar
152,128,23,peer
128,127,23,exemplar
100,127,23,peer
40,95,23,exemplar
40,95,23,peer
221,230,23,exemplar
203,230,23,peer
30,31,23,exemplar
45,31,23,peer
128,169,23,exemplar
197,169,23,peer
54,21,23,exemplar
44,21,23,peer
156,188,23,exemplar
165,188,23,peer
127,128,24,exemplar
161,128,24,peer
128,127,24,exemplar
5,127,24,peer
40,95,24,exemplar
119,95,24,peer
221,230,24,exemplar
114,230,24,peer
40,54,24,exemplar
155,54,24,peer
30,31,24,exemplar
134,31,24,peer
54,40,24,exemplar
20,40,24,peer
128,169,24,exemplar
197,169,24,peer
127,128,25,exemplar
119,128,25,peer
40,95,25,exemplar
82,95,25,peer
200,221,25,exemplar
210,221,25,peer
221,230,25,exemplar
203,230,25,peer
54,185,25,exemplar
129,185,25,peer
40,54,25,exemplar
6,54,25,peer
30,31,25,exemplar
38,31,25,peer
128,169,25,exemplar
167,169,25,peer
54,169,25,print
127,128,26,exemplar
119,128,26,peer
40,95,26,exemplar
40,95,26,peer
200,221,26,exemplar
224,221,26,peer
54,185,26,exemplar
112,185,26,peer
30,31,26,exemplar
29,31,26,peer
54,40,26,exemplar
41,40,26,peer
230,248,26,exemplar
201,248,26,peer
54,21,26,exemplar
20,21,26,peer
127,128,27,exemplar
156,128,27,peer
200,221,27,exemplar
237,221,27,peer
40,185,27,exemplar
129,185,27,peer
30,31,27,exemplar
179,31,27,peer
221,230,27,exemplar
228,230,27,peer
54,40,27,exemplar
9,40,27,peer
128,169,27,exemplar
49,169,27,peer
128,156,27,exemplar
172,156,27,peer
127,128,28,exemplar
110,128,28,peer
128,127,28,exemplar
119,127,28,peer
200,221,28,exemplar
203,221,28,peer
40,95,28,exemplar
112,95,28,peer
40,185,28,exemplar
130,185,28,peer
221,230,28,exemplar
207,230,28,peer
40,54,28,exemplar
57,54,28,peer
54,40,28,exemplar
54,40,28,peer
127,128,29,exemplar
161,128,29,peer
128,127,29,exemplar
9,127,29,peer
200,221,29,exemplar
237,221,29,peer
40,95,29,exemplar
97,95,29,peer
221,230,29,exemplar
224,230,29,peer
30,31,29,exemplar
141,31,29,peer
40,54,29,exemplar
44,54,29,peer
54,40,29,exemplar
9,40,29,peer
127,128,30,exemplar
161,128,30,peer
128,127,30,exemplar
119,127,30,peer
260,221,30,exemplar
204,221,30,peer
40,95,30,exemplar
2,95,30,peer
221,230,30,exemplar
208,230,30,peer
54,185,30,exemplar
112,185,30,peer
30,31,30,exemplar
50,31,30,peer
40,54,30,exemplar
42,54,30,peer
127,128,31,exemplar
105,128,31,peer
128,127,31,exemplar
9,127,31,peer
260,221,31,exemplar
200,221,31,peer
30,221,31,print
40,95,31,exemplar
115,95,31,peer
221,230,31,exemplar
228,230,31,peer
30,31,31,exemplar
99,31,31,peer
40,54,31,exemplar
119,54,31,peer
128,169,31,exemplar
48,169,31,peer
127,128,32,exemplar
50,128,32,peer
128,127,32,exemplar
150,127,32,peer
260,221,32,exemplar
260,221,32,peer
221,230,32,exemplar
201,230,32,peer
30,31,32,exemplar
134,31,32,peer
54,185,32,exemplar
39,185,32,peer
40,54,32,exemplar
21,54,32,peer
128,169,32,exemplar
50,169,32,peer
127,128,33,exemplar
127,128,33,peer
128,127,33,exemplar
128,127,33,peer
145,127,33,print
260,221,33,exemplar
253,221,33,peer
40,95,33,exemplar
66,95,33,peer
30,31,33,exemplar
148,31,33,peer
54,185,33,exemplar
100,185,33,peer
40,54,33,exemplar
43,54,33,peer
128,169,33,exemplar
161,169,33,peer
127,128,34,exemplar
127,128,34,peer
260,221,34,exemplar
212,221,34,peer
40,95,34,exemplar
115,95,34,peer
30,31,34,exemplar
99,31,34,peer
221,230,34,exemplar
248,230,34,peer
54,185,34,exemplar
138,185,34,peer
40,54,34,exemplar
155,54,34,peer
128,169,34,exemplar
50,169,34,peer
127,128,35,exemplar
82,128,35,peer
260,221,35,exemplar
227,221,35,peer
128,127,35,exemplar
128,127,35,peer
40,95,35,exemplar
143,95,35,peer
30,31,35,exemplar
50,31,35,peer
221,230,35,exemplar
258,230,35,peer
54,185,35,exemplar
39,185,35,peer
40,54,35,exemplar
53,54,35,peer
127,128,36,exemplar
50,128,36,peer
260,221,36,exemplar
208,221,36,peer
128,127,36,exemplar
119,127,36,peer
40,95,36,exemplar
40,95,36,peer
30,31,36,exemplar
45,31,36,peer
221,230,36,exemplar
221,230,36,peer
54,185,36,exemplar
20,185,36,peer
128,169,36,exemplar
167,169,36,peer
260,221,37,exemplar
274,221,37,peer
128,127,37,exemplar
137,127,37,peer
40,95,37,exemplar
66,95,37,peer
30,31,37,exemplar
49,31,37,peer
221,230,37,exemplar
203,230,37,peer
54,185,37,exemplar
54,185,37,peer
40,54,37,exemplar
140,54,37,peer
128,169,37,exemplar
88,169,37,peer
127,128,38,exemplar
137,128,38,peer
128,127,38,exemplar
5,127,38,peer
40,95,38,exemplar
116,95,38,peer
30,31,38,exemplar
173,31,38,peer
221,230,38,exemplar
271,230,38,peer
54,185,38,exemplar
54,185,38,peer
40,54,38,exemplar
57,54,38,peer
128,169,38,exemplar
108,169,38,peer
127,128,39,exemplar
130,128,39,peer
128,127,39,exemplar
181,127,39,peer
260,221,39,exemplar
253,221,39,peer
40,95,39,exemplar
110,95,39,peer
221,230,39,exemplar
201,230,39,peer
54,185,39,exemplar
112,185,39,peer
40,54,39,exemplar
42,54,39,peer
128,169,39,exemplar
174,169,39,peer
