source,target,round,type
129,100,18,exemplar
20,100,18,peer
71,30,18,exemplar
148,30,18,peer
156,128,18,exemplar
110,128,18,peer
100,129,18,exemplar
44,129,18,peer
40,211,18,exemplar
64,211,18,peer
40,66,18,exemplar
41,66,18,peer
128,156,19,exemplar
145,156,19,peer
155,139,19,exemplar
41,139,19,peer
164,139,19,print
129,100,19,exemplar
53,100,19,peer
156,128,19,exemplar
168,128,19,peer
100,129,19,exemplar
9,129,19,peer
40,211,19,exemplar
75,211,19,peer
100,40,19,exemplar
100,40,19,peer
100,155,19,exemplar
113,155,19,peer
