source,target,round,type
64,139,9,print
143,100,9,exemplar
20,100,9,peer
156,128,9,exemplar
119,128,9,peer
100,143,9,exemplar
100,143,9,peer
42,112,9,exemplar
100,112,9,peer
156,172,9,exemplar
187,172,9,peer
173,28,9,exemplar
38,28,9,peer
17,173,9,exemplar
125,173,9,peer
105,36,9,exemplar
158,36,9,peer
136,191,9,exemplar
204,191,9,peer
139,42,10,exemplar
147,42,10,peer
202,42,10,print
143,100,10,exemplar
20,100,10,peer
100,105,10,exemplar
64,105,10,peer
100,59,10,exemplar
140,59,10,peer
156,128,10,exemplar
50,128,10,peer
100,143,10,exemplar
119,143,10,peer
42,112,10,exemplar
97,112,10,peer
143,71,10,exemplar
81,71,10,peer
173,28,10,exemplar
141,28,10,peer
71,28,10,print
156,172,10,exemplar
26,172,10,peer
105,36,10,exemplar
158,36,10,peer
192,122,10,exemplar
193,122,10,peer
59,123,10,exemplar
140,123,10,peer
173,192,10,exemplar
30,192,10,peer
122,192,10,print
105,182,10,exemplar
65,182,10,peer
74,182,10,print
139,42,11,exemplar
20,42,11,peer
128,156,11,exemplar
168,156,11,peer
143,100,11,exemplar
99,100,11,peer
42,100,11,print
100,105,11,exemplar
181,105,11,peer
100,59,11,exemplar
155,59,11,peer
42,139,11,exemplar
115,139,11,peer
100,143,11,exemplar
6,143,11,peer
42,112,11,exemplar
111,112,11,peer
13,112,11,print
173,28,11,exemplar
33,28,11,peer
98,28,11,print
105,36,11,exemplar
89,36,11,peer
192,122,11,exemplar
125,122,11,peer
128,160,11,exemplar
146,160,11,peer
173,192,11,exemplar
79,192,11,peer
139,42,12,exemplar
6,42,12,peer
128,156,12,exemplar
184,156,12,peer
143,100,12,exemplar
133,100,12,peer
100,59,12,exemplar
162,59,12,peer
42,139,12,exemplar
113,139,12,peer
42,155,12,exemplar
100,155,12,peer
100,143,12,exemplar
194,143,12,peer
156,128,12,exemplar
130,128,12,peer
173,28,12,exemplar
193,28,12,peer
105,36,12,exemplar
144,36,12,peer
13,142,12,exemplar
146,142,12,peer
67,142,12,print
17,173,12,exemplar
193,173,12,peer
136,191,12,exemplar
26,191,12,peer
139,42,13,exemplar
112,42,13,peer
128,156,13,exemplar
151,156,13,peer
143,100,13,exemplar
133,100,13,peer
100,59,13,exemplar
137,59,13,peer
42,139,13,exemplar
21,139,13,peer
42,155,13,exemplar
143,155,13,peer
100,143,13,exemplar
155,143,13,peer
183,143,13,print
156,128,13,exemplar
110,128,13,peer
43,128,13,print
26,25,13,exemplar
26,25,13,peer
173,28,13,exemplar
17,28,13,peer
105,36,13,exemplar
60,36,13,peer
156,172,13,exemplar
165,172,13,peer
192,122,13,exemplar
148,122,13,peer
105,122,13,print
139,42,14,exemplar
20,42,14,peer
143,100,14,exemplar
112,100,14,peer
100,59,14,exemplar
155,59,14,peer
42,139,14,exemplar
3,139,14,peer
42,155,14,exemplar
21,155,14,peer
100,143,14,exemplar
194,143,14,peer
156,128,14,exemplar
162,128,14,peer
100,105,14,exemplar
128,105,14,peer
26,25,14,exemplar
185,25,14,peer
16,25,14,print
173,28,14,exemplar
141,28,14,peer
17,173,14,exemplar
125,173,14,peer
136,191,14,exemplar
19,191,14,peer
42,113,14,exemplar
116,113,14,peer
173,192,14,exemplar
193,192,14,peer
139,42,15,exemplar
43,42,15,peer
143,100,15,exemplar
20,100,15,peer
100,59,15,exemplar
82,59,15,peer
42,139,15,exemplar
41,139,15,peer
61,139,15,print
128,156,15,exemplar
152,156,15,peer
42,155,15,exemplar
137,155,15,peer
100,143,15,exemplar
76,143,15,peer
156,128,15,exemplar
50,128,15,peer
173,28,15,exemplar
33,28,15,peer
115,28,15,print
105,36,15,exemplar
105,36,15,peer
17,173,15,exemplar
141,173,15,peer
192,122,15,exemplar
148,122,15,peer
42,113,15,exemplar
115,113,15,peer
139,42,16,exemplar
139,42,16,peer
153,42,16,print
143,100,16,exemplar
143,100,16,peer
101,100,16,print
100,59,16,exemplar
127,59,16,peer
42,139,16,exemplar
39,139,16,peer
128,156,16,exemplar
184,156,16,peer
156,128,16,exemplar
108,128,16,peer
42,112,16,exemplar
99,112,16,peer
110,112,16,print
42,113,16,exemplar
2,113,16,peer
173,28,16,exemplar
17,28,16,peer
105,36,16,exemplar
158,36,16,peer
156,172,16,exemplar
156,172,16,peer
139,172,16,print
17,173,16,exemplar
38,173,16,peer
192,122,16,exemplar
205,122,16,peer
139,42,17,exemplar
54,42,17,peer
128,42,17,print
143,100,17,exemplar
143,100,17,peer
100,59,17,exemplar
82,59,17,peer
42,59,17,print
42,139,17,exemplar
19,139,17,peer
144,139,17,print
128,156,17,exemplar
145,156,17,peer
167,156,17,print
156,128,17,exemplar
105,128,17,peer
42,155,17,exemplar
154,155,17,peer
100,143,17,exemplar
9,143,17,peer
173,28,17,exemplar
205,28,17,peer
17,173,17,exemplar
29,173,17,peer
42,112,17,exemplar
110,112,17,peer
113,142,17,exemplar
181,142,17,peer
192,122,17,exemplar
124,122,17,peer
139,42,18,exemplar
21,42,18,peer
100,59,18,exemplar
119,59,18,peer
173,59,18,print
128,156,18,exemplar
184,156,18,peer
156,128,18,exemplar
127,128,18,peer
100,143,18,exemplar
119,143,18,peer
100,105,18,exemplar
64,105,18,peer
194,105,18,print
42,112,18,exemplar
119,112,18,peer
13,112,18,print
156,172,18,exemplar
165,172,18,peer
18,172,18,print
173,28,18,exemplar
170,28,18,peer
26,25,18,exemplar
181,25,18,peer
105,36,18,exemplar
108,36,18,peer
191,36,18,print
17,173,18,exemplar
62,173,18,peer
191,136,18,exemplar
151,136,18,peer
139,42,19,exemplar
139,42,19,peer
100,59,19,exemplar
140,59,19,peer
177,59,19,print
128,156,19,exemplar
153,156,19,peer
143,100,19,exemplar
53,100,19,peer
139,100,19,print
42,139,19,exemplar
2,139,19,peer
100,143,19,exemplar
6,143,19,peer
191,143,19,print
42,155,19,exemplar
154,155,19,peer
156,155,19,print
100,105,19,exemplar
71,105,19,peer
173,28,19,exemplar
33,28,19,peer
31,28,19,print
26,25,19,exemplar
0,25,19,peer
105,36,19,exemplar
105,36,19,peer
17,173,19,exemplar
29,173,19,peer
156,172,19,exemplar
168,172,19,peer
155,172,19,print
