source,target,round,type
169,169,6,print
54,155,6,exemplar
137,155,6,peer
179,155,6,print
151,33,6,exemplar
97,33,6,peer
151,33,6,print
151,188,6,exemplar
145,188,6,peer
54,112,6,exemplar
97,112,6,peer
33,28,6,exemplar
148,28,6,peer
155,139,7,exemplar
21,139,7,peer
16,139,7,print
110,76,7,exemplar
137,76,7,peer
188,156,7,exemplar
188,156,7,peer
129,156,7,print
54,155,7,exemplar
42,155,7,peer
151,33,7,exemplar
164,33,7,peer
57,33,7,print
93,124,7,exemplar
176,124,7,peer
156,188,7,exemplar
152,188,7,peer
139,116,7,exemplar
154,116,7,peer
13,182,7,exemplar
13,182,7,peer
156,128,8,exemplar
162,128,8,peer
175,76,8,exemplar
110,76,8,peer
54,181,8,exemplar
180,181,8,peer
188,156,8,exemplar
187,156,8,peer
54,155,8,exemplar
44,155,8,peer
128,169,8,exemplar
49,169,8,peer
151,33,8,exemplar
26,33,8,peer
93,124,8,exemplar
192,124,8,peer
156,188,8,exemplar
168,188,8,peer
139,116,8,exemplar
138,116,8,peer
186,116,8,print
156,128,9,exemplar
168,128,9,peer
175,76,9,exemplar
143,76,9,peer
155,139,9,exemplar
41,139,9,peer
188,156,9,exemplar
153,156,9,peer
54,155,9,exemplar
21,155,9,peer
128,169,9,exemplar
179,169,9,peer
184,33,9,exemplar
184,33,9,peer
91,33,9,print
93,124,9,exemplar
198,124,9,peer
156,188,9,exemplar
187,188,9,peer
156,184,9,exemplar
0,184,9,peer
169,179,9,exemplar
173,179,9,peer
156,128,10,exemplar
137,128,10,peer
169,128,10,print
175,76,10,exemplar
137,76,10,peer
54,181,10,exemplar
40,181,10,peer
188,156,10,exemplar
0,156,10,peer
221,156,10,print
54,155,10,exemplar
59,155,10,peer
156,151,10,exemplar
164,151,10,peer
156,184,10,exemplar
164,184,10,peer
156,188,10,exemplar
156,188,10,peer
209,221,10,exemplar
202,221,10,peer
20,221,10,print
139,116,10,exemplar
72,116,10,peer
13,182,10,exemplar
180,182,10,peer
54,155,11,exemplar
59,155,11,peer
175,76,11,exemplar
52,76,11,peer
54,181,11,exemplar
54,181,11,peer
155,139,11,exemplar
115,139,11,peer
128,169,11,exemplar
108,169,11,peer
184,33,11,exemplar
191,33,11,peer
93,124,11,exemplar
92,124,11,peer
115,124,11,print
155,151,11,exemplar
167,151,11,peer
156,184,11,exemplar
26,184,11,peer
209,221,11,exemplar
209,221,11,peer
167,221,11,print
54,155,12,exemplar
42,155,12,peer
175,76,12,exemplar
137,76,12,peer
156,128,12,exemplar
162,128,12,peer
54,181,12,exemplar
140,181,12,peer
128,169,12,exemplar
163,169,12,peer
93,124,12,exemplar
171,124,12,peer
155,151,12,exemplar
18,151,12,peer
151,184,12,exemplar
0,184,12,peer
156,188,12,exemplar
156,188,12,peer
209,221,12,exemplar
208,221,12,peer
139,116,12,exemplar
139,116,12,peer
102,116,12,print
54,155,13,exemplar
6,155,13,peer
156,128,13,exemplar
137,128,13,peer
54,181,13,exemplar
4,181,13,peer
128,169,13,exemplar
50,169,13,peer
184,156,13,exemplar
184,156,13,peer
93,124,13,exemplar
69,124,13,peer
184,33,13,exemplar
167,33,13,peer
156,184,13,exemplar
151,184,13,peer
13,182,13,exemplar
56,182,13,peer
203,182,13,print
139,116,13,exemplar
154,116,13,peer
74,116,13,print
156,128,14,exemplar
50,128,14,peer
175,76,14,exemplar
137,76,14,peer
54,181,14,exemplar
138,181,14,peer
221,230,14,exemplar
209,230,14,peer
155,139,14,exemplar
43,139,14,peer
156,139,14,print
128,169,14,exemplar
48,169,14,peer
155,151,14,exemplar
0,151,14,peer
13,182,14,exemplar
72,182,14,peer
156,188,14,exemplar
156,188,14,peer
169,179,14,exemplar
26,179,14,peer
169,179,14,print
230,225,14,exemplar
207,225,14,peer
211,225,14,print
182,13,14,exemplar
182,13,14,peer
56,13,14,print
156,128,15,exemplar
130,128,15,peer
54,181,15,exemplar
99,181,15,peer
221,230,15,exemplar
209,230,15,peer
155,139,15,exemplar
42,139,15,peer
128,169,15,exemplar
61,169,15,peer
184,33,15,exemplar
151,33,15,peer
151,33,15,print
156,188,15,exemplar
187,188,15,peer
230,221,15,exemplar
219,221,15,peer
139,116,15,exemplar
95,116,15,peer
169,179,15,exemplar
161,179,15,peer
230,225,15,exemplar
206,225,15,peer
151,225,15,print
54,155,16,exemplar
113,155,16,peer
181,155,16,print
156,128,16,exemplar
130,128,16,peer
130,128,16,print
221,230,16,exemplar
203,230,16,peer
175,76,16,exemplar
67,76,16,peer
155,139,16,exemplar
113,139,16,peer
128,169,16,exemplar
152,169,16,peer
188,156,16,exemplar
101,156,16,peer
139,156,16,print
184,33,16,exemplar
140,33,16,peer
156,188,16,exemplar
151,188,16,peer
128,184,16,exemplar
196,184,16,peer
230,221,16,exemplar
219,221,16,peer
169,221,16,print
155,151,16,exemplar
164,151,16,peer
54,155,17,exemplar
137,155,17,peer
156,128,17,exemplar
137,128,17,peer
156,128,17,print
221,230,17,exemplar
200,230,17,peer
175,76,17,exemplar
66,76,17,peer
64,76,17,print
128,169,17,exemplar
197,169,17,peer
181,169,17,print
128,156,17,exemplar
145,156,17,peer
189,156,17,print
184,33,17,exemplar
97,33,17,peer
93,124,17,exemplar
148,124,17,peer
128,184,17,exemplar
195,184,17,peer
13,182,17,exemplar
35,182,17,peer
54,155,18,exemplar
6,155,18,peer
221,230,18,exemplar
224,230,18,peer
175,76,18,exemplar
67,76,18,peer
54,181,18,exemplar
54,181,18,peer
128,169,18,exemplar
167,169,18,peer
222,169,18,print
188,156,18,exemplar
153,156,18,peer
184,33,18,exemplar
72,33,18,peer
14,33,18,print
93,124,18,exemplar
183,124,18,peer
156,188,18,exemplar
156,188,18,peer
155,151,18,exemplar
33,151,18,peer
107,151,18,print
54,155,19,exemplar
140,155,19,peer
221,230,19,exemplar
224,230,19,peer
54,181,19,exemplar
107,181,19,peer
128,169,19,exemplar
161,169,19,peer
155,139,19,exemplar
42,139,19,peer
188,156,19,exemplar
188,156,19,peer
155,156,19,print
93,124,19,exemplar
176,124,19,peer
155,151,19,exemplar
145,151,19,peer
156,188,19,exemplar
145,188,19,peer
221,188,19,print
156,184,19,exemplar
167,184,19,peer
54,155,20,exemplar
42,155,20,peer
243,230,20,exemplar
232,230,20,peer
156,128,20,exemplar
130,128,20,peer
175,76,20,exemplar
75,76,20,peer
54,181,20,exemplar
40,181,20,peer
66,181,20,print
128,169,20,exemplar
161,169,20,peer
155,139,20,exemplar
2,139,20,peer
36,139,20,print
230,243,20,exemplar
242,243,20,peer
156,188,20,exemplar
156,188,20,peer
128,184,20,exemplar
156,184,20,peer
155,151,20,exemplar
167,151,20,peer
76,151,20,print
184,33,20,exemplar
26,33,20,peer
230,221,20,exemplar
216,221,20,peer
54,155,21,exemplar
113,155,21,peer
243,230,21,exemplar
224,230,21,peer
156,128,21,exemplar
127,128,21,peer
54,181,21,exemplar
129,181,21,peer
230,243,21,exemplar
240,243,21,peer
184,33,21,exemplar
151,33,21,peer
93,124,21,exemplar
176,124,21,peer
167,124,21,print
128,184,21,exemplar
151,184,21,peer
156,188,21,exemplar
101,188,21,peer
49,188,21,print
230,221,21,exemplar
232,221,21,peer
124,221,21,print
13,182,21,exemplar
85,182,21,peer
54,155,22,exemplar
154,155,22,peer
169,155,22,print
175,76,22,exemplar
132,76,22,peer
156,128,22,exemplar
0,128,22,peer
54,181,22,exemplar
138,181,22,peer
128,169,22,exemplar
128,169,22,peer
230,243,22,exemplar
222,243,22,peer
188,156,22,exemplar
196,156,22,peer
184,33,22,exemplar
72,33,22,peer
136,33,22,print
128,184,22,exemplar
0,184,22,peer
93,124,22,exemplar
93,124,22,peer
230,221,22,exemplar
242,221,22,peer
23,221,22,print
13,182,22,exemplar
94,182,22,peer
54,155,23,exemplar
113,155,23,peer
243,230,23,exemplar
246,230,23,peer
209,230,23,print
156,128,23,exemplar
82,128,23,peer
54,181,23,exemplar
54,181,23,peer
128,169,23,exemplar
179,169,23,peer
139,169,23,print
230,243,23,exemplar
202,243,23,peer
155,139,23,exemplar
3,139,23,peer
128,156,23,exemplar
164,156,23,peer
0,156,23,print
184,33,23,exemplar
140,33,23,peer
77,33,23,print
155,151,23,exemplar
167,151,23,peer
139,116,23,exemplar
12,116,23,peer
54,155,24,exemplar
44,155,24,peer
175,76,24,exemplar
66,76,24,peer
248,230,24,exemplar
236,230,24,peer
156,128,24,exemplar
50,128,24,peer
54,181,24,exemplar
4,181,24,peer
248,243,24,exemplar
239,243,24,peer
128,156,24,exemplar
188,156,24,peer
184,33,24,exemplar
72,33,24,peer
155,151,24,exemplar
33,151,24,peer
128,151,24,print
139,116,24,exemplar
72,116,24,peer
230,221,24,exemplar
229,221,24,peer
13,182,24,exemplar
73,182,24,peer
35,182,24,print
54,155,25,exemplar
110,155,25,peer
175,76,25,exemplar
110,76,25,peer
4,76,25,print
248,230,25,exemplar
240,230,25,peer
156,128,25,exemplar
168,128,25,peer
54,181,25,exemplar
40,181,25,peer
128,169,25,exemplar
50,169,25,peer
155,139,25,exemplar
42,139,25,peer
239,139,25,print
184,33,25,exemplar
97,33,25,peer
156,188,25,exemplar
19,188,25,peer
128,184,25,exemplar
101,184,25,peer
155,151,25,exemplar
101,151,25,peer
183,124,25,exemplar
90,124,25,peer
151,124,25,print
54,155,26,exemplar
100,155,26,peer
156,128,26,exemplar
119,128,26,peer
128,156,26,exemplar
0,156,26,peer
128,169,26,exemplar
108,169,26,peer
248,243,26,exemplar
240,243,26,peer
184,33,26,exemplar
39,33,26,peer
230,248,26,exemplar
252,248,26,peer
155,151,26,exemplar
145,151,26,peer
156,188,26,exemplar
164,188,26,peer
128,184,26,exemplar
128,184,26,peer
139,116,26,exemplar
95,116,26,peer
54,155,27,exemplar
154,155,27,peer
127,155,27,print
156,128,27,exemplar
161,128,27,peer
248,230,27,exemplar
252,230,27,peer
76,230,27,print
128,156,27,exemplar
164,156,27,peer
54,181,27,exemplar
140,181,27,peer
128,169,27,exemplar
61,169,27,peer
182,169,27,print
155,139,27,exemplar
6,139,27,peer
151,33,27,exemplar
153,33,27,peer
156,188,27,exemplar
153,188,27,peer
155,151,27,exemplar
165,151,27,peer
218,151,27,print
139,116,27,exemplar
95,116,27,peer
54,155,28,exemplar
42,155,28,peer
184,155,28,print
175,76,28,exemplar
137,76,28,peer
258,76,28,print
156,128,28,exemplar
152,128,28,peer
248,230,28,exemplar
246,230,28,peer
128,156,28,exemplar
128,156,28,peer
128,169,28,exemplar
128,169,28,peer
248,243,28,exemplar
240,243,28,peer
155,139,28,exemplar
6,139,28,peer
156,188,28,exemplar
165,188,28,peer
155,151,28,exemplar
18,151,28,peer
139,116,28,exemplar
113,116,28,peer
155,116,28,print
183,124,28,exemplar
176,124,28,peer
54,155,29,exemplar
143,155,29,peer
175,76,29,exemplar
67,76,29,peer
156,128,29,exemplar
161,128,29,peer
248,230,29,exemplar
249,230,29,peer
128,156,29,exemplar
196,156,29,peer
128,156,29,print
54,181,29,exemplar
107,181,29,peer
128,169,29,exemplar
128,169,29,peer
24,169,29,print
248,243,29,exemplar
240,243,29,peer
139,116,29,exemplar
97,116,29,peer
151,33,29,exemplar
39,33,29,peer
155,151,29,exemplar
0,151,29,peer
128,184,29,exemplar
101,184,29,peer
60,184,29,print
175,76,30,exemplar
52,76,30,peer
128,156,30,exemplar
128,156,30,peer
54,181,30,exemplar
40,181,30,peer
128,169,30,exemplar
108,169,30,peer
248,243,30,exemplar
253,243,30,peer
155,139,30,exemplar
147,139,30,peer
260,139,30,print
139,116,30,exemplar
110,116,30,peer
183,124,30,exemplar
134,124,30,peer
12,124,30,print
156,188,30,exemplar
19,188,30,peer
155,151,30,exemplar
152,151,30,peer
28,151,30,print
128,184,30,exemplar
162,184,30,peer
124,184,30,print
13,182,30,exemplar
56,182,30,peer
54,155,31,exemplar
42,155,31,peer
175,76,31,exemplar
110,76,31,peer
248,230,31,exemplar
226,230,31,peer
156,128,31,exemplar
105,128,31,peer
128,156,31,exemplar
101,156,31,peer
54,181,31,exemplar
100,181,31,peer
128,169,31,exemplar
152,169,31,peer
248,243,31,exemplar
203,243,31,peer
139,116,31,exemplar
82,116,31,peer
156,188,31,exemplar
145,188,31,peer
128,188,31,print
155,151,31,exemplar
184,151,31,peer
151,33,31,exemplar
58,33,31,peer
54,155,32,exemplar
21,155,32,peer
175,76,32,exemplar
37,76,32,peer
42,76,32,print
248,230,32,exemplar
232,230,32,peer
233,230,32,print
156,128,32,exemplar
130,128,32,peer
128,156,32,exemplar
184,156,32,peer
54,181,32,exemplar
107,181,32,peer
155,139,32,exemplar
113,139,32,peer
116,139,32,print
151,33,32,exemplar
153,33,32,peer
156,33,32,print
156,188,32,exemplar
153,188,32,peer
155,151,32,exemplar
162,151,32,peer
230,221,32,exemplar
230,221,32,peer
134,183,32,exemplar
131,183,32,peer
54,155,33,exemplar
140,155,33,peer
175,76,33,exemplar
175,76,33,peer
156,128,33,exemplar
130,128,33,peer
128,156,33,exemplar
0,156,33,peer
25,156,33,print
54,181,33,exemplar
180,181,33,peer
128,169,33,exemplar
48,169,33,peer
7,169,33,print
245,260,33,exemplar
235,260,33,peer
248,243,33,exemplar
232,243,33,peer
139,116,33,exemplar
139,116,33,peer
156,188,33,exemplar
167,188,33,peer
74,188,33,print
155,151,33,exemplar
164,151,33,peer
151,33,33,exemplar
184,33,33,peer
128,184,33,exemplar
196,184,33,peer
54,155,34,exemplar
40,155,34,peer
175,76,34,exemplar
143,76,34,peer
156,128,34,exemplar
137,128,34,peer
230,128,34,print
128,156,34,exemplar
151,156,34,peer
248,230,34,exemplar
203,230,34,peer
127,181,34,exemplar
180,181,34,peer
233,181,34,print
128,169,34,exemplar
49,169,34,peer
245,260,34,exemplar
269,260,34,peer
183,260,34,print
156,188,34,exemplar
101,188,34,peer
155,151,34,exemplar
152,151,34,peer
151,33,34,exemplar
39,33,34,peer
128,184,34,exemplar
165,184,34,peer
54,155,35,exemplar
44,155,35,peer
175,76,35,exemplar
66,76,35,peer
156,128,35,exemplar
161,128,35,peer
128,156,35,exemplar
0,156,35,peer
248,230,35,exemplar
242,230,35,peer
248,243,35,exemplar
249,243,35,peer
155,139,35,exemplar
42,139,35,peer
151,33,35,exemplar
139,33,35,peer
9,33,35,print
156,188,35,exemplar
19,188,35,peer
139,116,35,exemplar
82,116,35,peer
155,151,35,exemplar
0,151,35,peer
183,124,35,exemplar
68,124,35,peer
54,155,36,exemplar
21,155,36,peer
124,155,36,print
156,128,36,exemplar
105,128,36,peer
128,156,36,exemplar
151,156,36,peer
248,230,36,exemplar
212,230,36,peer
64,230,36,print
127,181,36,exemplar
127,181,36,peer
128,169,36,exemplar
0,169,36,peer
188,169,36,print
245,260,36,exemplar
256,260,36,peer
248,243,36,exemplar
209,243,36,peer
156,188,36,exemplar
145,188,36,peer
139,116,36,exemplar
119,116,36,peer
155,151,36,exemplar
167,151,36,peer
151,33,36,exemplar
58,33,36,peer
224,33,36,print
54,155,37,exemplar
21,155,37,peer
156,128,37,exemplar
0,128,37,peer
128,156,37,exemplar
153,156,37,peer
155,156,37,print
248,230,37,exemplar
267,230,37,peer
127,181,37,exemplar
112,181,37,peer
128,169,37,exemplar
179,169,37,peer
245,260,37,exemplar
264,260,37,peer
155,139,37,exemplar
2,139,37,peer
139,116,37,exemplar
154,116,37,peer
156,188,37,exemplar
152,188,37,peer
155,151,37,exemplar
156,151,37,peer
151,33,37,exemplar
139,33,37,peer
155,33,37,print
54,155,38,exemplar
6,155,38,peer
175,76,38,exemplar
66,76,38,peer
156,128,38,exemplar
108,128,38,peer
128,156,38,exemplar
164,156,38,peer
248,230,38,exemplar
248,230,38,peer
127,181,38,exemplar
112,181,38,peer
128,169,38,exemplar
152,169,38,peer
248,243,38,exemplar
248,243,38,peer
116,243,38,print
156,188,38,exemplar
164,188,38,peer
155,151,38,exemplar
164,151,38,peer
151,33,38,exemplar
72,33,38,peer
214,274,38,exemplar
214,274,38,peer
54,155,39,exemplar
113,155,39,peer
274,155,39,print
248,230,39,exemplar
252,230,39,peer
127,181,39,exemplar
4,181,39,peer
128,169,39,exemplar
0,169,39,peer
0,169,39,print
248,243,39,exemplar
234,243,39,peer
139,116,39,exemplar
154,116,39,peer
151,33,39,exemplar
153,33,39,peer
156,33,39,print
183,124,39,exemplar
93,124,39,peer
156,188,39,exemplar
151,188,39,peer
155,151,39,exemplar
145,151,39,peer
214,274,39,exemplar
253,274,39,peer
