source,target,round,type
5,23,9,peer
44,42,9,exemplar
64,42,9,peer
44,143,9,exemplar
6,143,9,peer
65,143,9,print
101,156,9,exemplar
187,156,9,peer
42,99,9,exemplar
38,99,9,peer
42,139,9,exemplar
43,139,9,peer
143,194,9,exemplar
126,194,9,peer
65,186,9,exemplar
117,186,9,peer
173,28,9,exemplar
38,28,9,peer
101,191,9,exemplar
58,191,9,peer
125,173,9,exemplar
163,173,9,peer
99,36,9,exemplar
159,36,9,peer
42,98,9,exemplar
6,98,9,peer
203,98,9,print
186,160,9,exemplar
51,160,9,peer
59,23,10,exemplar
39,23,10,peer
6,42,10,exemplar
57,42,10,peer
6,143,10,exemplar
5,143,10,peer
42,99,10,exemplar
155,99,10,peer
156,101,10,exemplar
152,101,10,peer
126,154,10,exemplar
44,154,10,peer
42,6,10,exemplar
18,6,10,peer
71,6,10,print
143,194,10,exemplar
106,194,10,peer
173,28,10,exemplar
134,28,10,peer
99,36,10,exemplar
144,36,10,peer
42,98,10,exemplar
6,98,10,peer
98,122,10,exemplar
125,122,10,peer
121,122,10,print
71,123,10,exemplar
140,123,10,peer
75,123,10,print
28,125,10,exemplar
58,125,10,peer
6,42,11,exemplar
66,42,11,peer
6,143,11,exemplar
5,143,11,peer
42,143,11,print
42,99,11,exemplar
140,99,11,peer
101,156,11,exemplar
152,156,11,peer
154,126,11,exemplar
41,126,11,peer
42,6,11,exemplar
119,6,11,peer
42,139,11,exemplar
115,139,11,peer
12,139,11,print
143,194,11,exemplar
12,194,11,peer
96,194,11,print
173,28,11,exemplar
192,28,11,peer
99,36,11,exemplar
65,36,11,peer
42,98,11,exemplar
152,98,11,peer
186,160,11,exemplar
61,160,11,peer
71,123,11,exemplar
70,123,11,peer
32,123,11,print
65,186,11,exemplar
65,186,11,peer
6,42,12,exemplar
6,42,12,peer
42,99,12,exemplar
155,99,12,peer
101,156,12,exemplar
184,156,12,peer
194,126,12,exemplar
44,126,12,peer
42,6,12,exemplar
54,6,12,peer
42,139,12,exemplar
155,139,12,peer
143,194,12,exemplar
106,194,12,peer
143,59,12,exemplar
5,59,12,peer
173,28,12,exemplar
193,28,12,peer
99,36,12,exemplar
144,36,12,peer
6,98,12,exemplar
203,98,12,peer
69,98,12,print
101,191,12,exemplar
26,191,12,peer
125,173,12,exemplar
193,173,12,peer
186,160,12,exemplar
85,160,12,peer
59,123,12,exemplar
93,123,12,peer
6,42,13,exemplar
21,42,13,peer
59,23,13,exemplar
24,23,13,peer
143,194,13,exemplar
149,194,13,peer
42,99,13,exemplar
54,99,13,peer
101,156,13,exemplar
172,156,13,peer
190,156,13,print
194,126,13,exemplar
154,126,13,peer
44,126,13,print
42,139,13,exemplar
21,139,13,peer
42,207,13,exemplar
114,207,13,peer
173,28,13,exemplar
148,28,13,peer
99,36,13,exemplar
77,36,13,peer
6,98,13,exemplar
203,98,13,peer
101,98,13,print
186,160,13,exemplar
167,160,13,peer
6,42,14,exemplar
44,42,14,peer
59,23,14,exemplar
9,23,14,peer
126,194,14,exemplar
120,194,14,peer
42,99,14,exemplar
65,99,14,peer
194,126,14,exemplar
154,126,14,peer
42,139,14,exemplar
113,139,14,peer
42,6,14,exemplar
137,6,14,peer
126,59,14,exemplar
143,59,14,peer
14,59,14,print
173,28,14,exemplar
141,28,14,peer
186,160,14,exemplar
165,160,14,peer
125,173,14,exemplar
38,173,14,peer
65,186,14,exemplar
30,186,14,peer
42,103,14,exemplar
129,103,14,peer
139,42,15,exemplar
43,42,15,peer
59,23,15,exemplar
15,23,15,peer
126,194,15,exemplar
106,194,15,peer
42,99,15,exemplar
140,99,15,peer
63,99,15,print
194,126,15,exemplar
41,126,15,peer
101,156,15,exemplar
188,156,15,peer
194,143,15,exemplar
76,143,15,peer
42,139,15,exemplar
44,139,15,peer
173,28,15,exemplar
173,28,15,peer
115,28,15,print
99,36,15,exemplar
105,36,15,peer
6,98,15,exemplar
6,98,15,peer
186,160,15,exemplar
161,160,15,peer
101,191,15,exemplar
19,191,15,peer
139,42,16,exemplar
139,42,16,peer
155,42,16,print
59,23,16,exemplar
127,23,16,peer
99,23,16,print
126,194,16,exemplar
120,194,16,peer
42,99,16,exemplar
57,99,16,peer
194,126,16,exemplar
44,126,16,peer
42,139,16,exemplar
115,139,16,peer
42,6,16,exemplar
42,6,16,peer
101,6,16,print
126,59,16,exemplar
162,59,16,peer
173,28,16,exemplar
17,28,16,peer
6,98,16,exemplar
152,98,16,peer
186,160,16,exemplar
187,160,16,peer
139,160,16,print
125,173,16,exemplar
38,173,16,peer
59,123,16,exemplar
132,123,16,peer
139,42,17,exemplar
54,42,17,peer
126,42,17,print
59,23,17,exemplar
127,23,17,peer
126,194,17,exemplar
106,194,17,peer
39,194,17,print
194,126,17,exemplar
66,126,17,peer
153,126,17,print
42,139,17,exemplar
43,139,17,peer
173,139,17,print
101,156,17,exemplar
168,156,17,peer
194,143,17,exemplar
119,143,17,peer
42,6,17,exemplar
147,6,17,peer
173,28,17,exemplar
171,28,17,peer
186,160,17,exemplar
146,160,17,peer
101,191,17,exemplar
19,191,17,peer
59,123,17,exemplar
82,123,17,peer
139,42,18,exemplar
20,42,18,peer
59,23,18,exemplar
39,23,18,peer
126,194,18,exemplar
100,194,18,peer
186,194,18,print
42,99,18,exemplar
155,99,18,peer
194,126,18,exemplar
144,126,18,peer
101,156,18,exemplar
184,156,18,peer
126,59,18,exemplar
162,59,18,peer
194,59,18,print
42,65,18,exemplar
42,65,18,peer
10,65,18,print
173,28,18,exemplar
170,28,18,peer
16,28,18,print
186,160,18,exemplar
167,160,18,peer
99,36,18,exemplar
88,36,18,peer
6,98,18,exemplar
66,98,18,peer
194,98,18,print
125,173,18,exemplar
62,173,18,peer
139,42,19,exemplar
21,42,19,peer
59,23,19,exemplar
59,23,19,peer
126,194,19,exemplar
133,194,19,peer
189,194,19,print
42,99,19,exemplar
97,99,19,peer
101,156,19,exemplar
188,156,19,peer
139,156,19,print
42,139,19,exemplar
2,139,19,peer
194,143,19,exemplar
6,143,19,peer
193,143,19,print
42,6,19,exemplar
54,6,19,peer
159,6,19,print
173,28,19,exemplar
33,28,19,peer
125,173,19,exemplar
17,173,19,peer
28,173,19,print
101,191,19,exemplar
153,191,19,peer
98,122,19,exemplar
170,122,19,peer
