source,target,round,type
119,44,30,exemplar
21,44,30,peer
15,21,30,exemplar
83,21,30,peer
119,15,31,exemplar
137,15,31,peer
53,119,31,exemplar
44,119,31,peer
119,42,31,exemplar
44,42,31,peer
119,53,31,exemplar
54,53,31,peer
42,112,31,exemplar
119,112,31,peer
119,6,31,exemplar
147,6,31,peer
119,44,31,exemplar
147,44,31,peer
15,21,31,exemplar
54,21,31,peer
119,15,32,exemplar
137,15,32,peer
53,119,32,exemplar
154,119,32,peer
119,42,32,exemplar
21,42,32,peer
119,53,32,exemplar
181,53,32,peer
42,112,32,exemplar
64,112,32,peer
119,6,32,exemplar
139,6,32,peer
119,44,32,exemplar
20,44,32,peer
15,21,32,exemplar
20,21,32,peer
119,15,33,exemplar
1,15,33,peer
53,119,33,exemplar
57,119,33,peer
119,42,33,exemplar
20,42,33,peer
119,53,33,exemplar
119,53,33,peer
42,112,33,exemplar
110,112,33,peer
119,6,33,exemplar
143,6,33,peer
119,44,33,exemplar
137,44,33,peer
15,21,33,exemplar
6,21,33,peer
119,15,34,exemplar
82,15,34,peer
53,119,34,exemplar
82,119,34,peer
119,42,34,exemplar
44,42,34,peer
119,53,34,exemplar
119,53,34,peer
42,112,34,exemplar
54,112,34,peer
114,112,34,print
119,6,34,exemplar
139,6,34,peer
119,44,34,exemplar
8,44,34,peer
15,21,34,exemplar
119,21,34,peer
119,15,35,exemplar
8,15,35,peer
53,119,35,exemplar
137,119,35,peer
119,42,35,exemplar
6,42,35,peer
119,53,35,exemplar
40,53,35,peer
42,112,35,exemplar
64,112,35,peer
119,6,35,exemplar
42,6,35,peer
119,44,35,exemplar
8,44,35,peer
15,21,35,exemplar
18,21,35,peer
119,15,36,exemplar
82,15,36,peer
53,119,36,exemplar
57,119,36,peer
119,42,36,exemplar
21,42,36,peer
119,53,36,exemplar
41,53,36,peer
42,112,36,exemplar
64,112,36,peer
119,6,36,exemplar
143,6,36,peer
119,44,36,exemplar
21,44,36,peer
15,21,36,exemplar
20,21,36,peer
119,15,37,exemplar
21,15,37,peer
53,119,37,exemplar
54,119,37,peer
119,42,37,exemplar
20,42,37,peer
119,53,37,exemplar
43,53,37,peer
42,112,37,exemplar
113,112,37,peer
119,6,37,exemplar
143,6,37,peer
119,44,37,exemplar
54,44,37,peer
15,21,37,exemplar
6,21,37,peer
119,15,38,exemplar
119,15,38,peer
53,119,38,exemplar
21,119,38,peer
119,42,38,exemplar
147,42,38,peer
119,53,38,exemplar
194,53,38,peer
42,112,38,exemplar
54,112,38,peer
139,112,38,print
119,6,38,exemplar
147,6,38,peer
119,44,38,exemplar
6,44,38,peer
15,21,38,exemplar
54,21,38,peer
119,15,39,exemplar
54,15,39,peer
53,119,39,exemplar
57,119,39,peer
119,42,39,exemplar
64,42,39,peer
119,53,39,exemplar
137,53,39,peer
42,112,39,exemplar
40,112,39,peer
119,6,39,exemplar
137,6,39,peer
119,44,39,exemplar
6,44,39,peer
15,21,39,exemplar
83,21,39,peer
