source,target,round,type
112,99,18,peer
6,139,18,exemplar
41,139,18,peer
119,110,18,exemplar
75,110,18,peer
99,38,18,exemplar
148,38,18,peer
99,111,18,exemplar
66,111,18,peer
6,154,18,exemplar
66,154,18,peer
6,54,18,exemplar
43,54,18,peer
6,119,19,exemplar
53,119,19,peer
119,126,19,exemplar
119,126,19,peer
119,6,19,exemplar
147,6,19,peer
38,99,19,exemplar
75,99,19,peer
6,139,19,exemplar
19,139,19,peer
119,110,19,exemplar
75,110,19,peer
99,38,19,exemplar
99,38,19,peer
110,71,19,exemplar
44,71,19,peer
