source,target,round,type
13,56,5,exemplar
156,56,5,peer
55,56,5,print
137,183,6,exemplar
38,183,6,peer
128,169,6,exemplar
61,169,6,peer
137,126,6,exemplar
110,126,6,peer
155,137,6,exemplar
175,137,6,peer
162,137,6,print
137,82,6,exemplar
137,82,6,peer
171,82,6,print
54,64,6,exemplar
97,64,6,peer
140,64,6,print
137,149,6,exemplar
143,149,6,peer
139,43,6,exemplar
119,43,6,peer
183,28,6,exemplar
148,28,6,peer
181,157,6,exemplar
168,157,6,peer
14,157,6,print
183,93,6,exemplar
45,93,6,peer
211,209,6,exemplar
210,209,6,peer
126,209,6,print
155,22,7,exemplar
141,22,7,peer
137,128,7,exemplar
127,128,7,peer
54,128,7,print
137,155,7,exemplar
6,155,7,peer
209,211,7,exemplar
215,211,7,peer
211,209,7,exemplar
200,209,7,peer
155,137,7,exemplar
150,137,7,peer
137,82,7,exemplar
54,82,7,peer
93,82,7,print
128,156,7,exemplar
196,156,7,peer
137,149,7,exemplar
12,149,7,peer
64,111,7,exemplar
42,111,7,peer
128,111,7,print
56,13,7,exemplar
38,13,7,peer
82,128,8,exemplar
162,128,8,peer
211,209,8,exemplar
203,209,8,peer
128,169,8,exemplar
49,169,8,peer
137,82,8,exemplar
15,82,8,peer
128,156,8,exemplar
153,156,8,peer
64,111,8,exemplar
99,111,8,peer
137,149,8,exemplar
194,149,8,peer
155,54,8,exemplar
20,54,8,peer
56,13,8,exemplar
72,13,8,peer
211,209,9,exemplar
211,209,9,peer
185,209,9,print
128,169,9,exemplar
108,169,9,peer
209,211,9,exemplar
212,211,9,peer
128,156,9,exemplar
0,156,9,peer
137,183,9,exemplar
134,183,9,peer
149,126,9,exemplar
12,126,9,peer
137,149,9,exemplar
155,149,9,peer
155,54,9,exemplar
57,54,9,peer
82,54,9,print
183,28,9,exemplar
173,28,9,peer
155,22,10,exemplar
114,22,10,peer
160,22,10,print
211,209,10,exemplar
222,209,10,peer
128,169,10,exemplar
48,169,10,peer
137,155,10,exemplar
42,155,10,peer
220,155,10,print
22,183,10,exemplar
148,183,10,peer
149,126,10,exemplar
66,126,10,peer
126,149,10,exemplar
100,149,10,peer
54,111,10,exemplar
64,111,10,peer
155,6,10,exemplar
18,6,10,peer
16,6,10,print
124,122,10,exemplar
124,122,10,peer
155,139,11,exemplar
2,139,11,peer
126,149,11,exemplar
150,149,11,peer
156,128,11,exemplar
161,128,11,peer
211,209,11,exemplar
221,209,11,peer
128,169,11,exemplar
152,169,11,peer
128,156,11,exemplar
101,156,11,peer
155,82,11,exemplar
8,82,11,peer
54,111,11,exemplar
61,111,11,peer
105,111,11,print
124,122,11,exemplar
45,122,11,peer
209,221,11,exemplar
222,221,11,peer
155,139,12,exemplar
41,139,12,peer
82,128,12,exemplar
162,128,12,peer
128,169,12,exemplar
163,169,12,peer
22,183,12,exemplar
132,183,12,peer
54,155,12,exemplar
154,155,12,peer
209,211,12,exemplar
213,211,12,peer
155,82,12,exemplar
8,82,12,peer
54,111,12,exemplar
99,111,12,peer
124,122,12,exemplar
118,122,12,peer
209,221,12,exemplar
210,221,12,peer
155,149,13,exemplar
12,149,13,peer
92,149,13,print
155,54,13,exemplar
119,54,13,peer
128,169,13,exemplar
50,169,13,peer
22,183,13,exemplar
134,183,13,peer
54,155,13,exemplar
6,155,13,peer
128,156,13,exemplar
184,156,13,peer
54,111,13,exemplar
64,111,13,peer
155,44,13,exemplar
6,44,13,peer
124,122,13,exemplar
118,122,13,peer
155,139,14,exemplar
44,139,14,peer
155,54,14,exemplar
21,54,14,peer
221,230,14,exemplar
228,230,14,peer
128,169,14,exemplar
167,169,14,peer
211,209,14,exemplar
210,209,14,peer
149,209,14,print
54,155,14,exemplar
40,155,14,peer
128,156,14,exemplar
101,156,14,peer
54,111,14,exemplar
89,111,14,peer
149,126,14,exemplar
137,126,14,peer
124,122,14,exemplar
148,122,14,peer
157,122,14,print
155,149,15,exemplar
147,149,15,peer
211,149,15,print
155,139,15,exemplar
19,139,15,peer
54,139,15,print
155,54,15,exemplar
42,54,15,peer
221,230,15,exemplar
207,230,15,peer
128,169,15,exemplar
167,169,15,peer
156,128,15,exemplar
161,128,15,peer
211,209,15,exemplar
227,209,15,peer
54,111,15,exemplar
99,111,15,peer
139,111,15,print
149,126,15,exemplar
149,126,15,peer
124,122,15,exemplar
118,122,15,peer
209,221,15,exemplar
230,221,15,peer
126,149,16,exemplar
12,149,16,peer
172,149,16,print
155,139,16,exemplar
43,139,16,peer
126,139,16,print
155,54,16,exemplar
20,54,16,peer
221,230,16,exemplar
225,230,16,peer
128,169,16,exemplar
163,169,16,peer
211,209,16,exemplar
203,209,16,peer
155,22,16,exemplar
48,22,16,peer
130,22,16,print
54,111,16,exemplar
77,111,16,peer
128,156,16,exemplar
184,156,16,peer
149,126,16,exemplar
41,126,16,peer
124,122,16,exemplar
118,122,16,peer
157,122,16,print
126,149,17,exemplar
110,149,17,peer
155,139,17,exemplar
19,139,17,peer
221,230,17,exemplar
228,230,17,peer
149,230,17,print
128,169,17,exemplar
49,169,17,peer
211,209,17,exemplar
229,209,17,peer
56,209,17,print
128,156,17,exemplar
188,156,17,peer
169,156,17,print
22,183,17,exemplar
171,183,17,peer
199,183,17,print
209,211,17,exemplar
229,211,17,peer
124,122,17,exemplar
98,122,17,peer
126,149,18,exemplar
2,149,18,peer
155,139,18,exemplar
19,139,18,peer
221,230,18,exemplar
220,230,18,peer
128,169,18,exemplar
167,169,18,peer
155,54,18,exemplar
53,54,18,peer
222,54,18,print
211,209,18,exemplar
208,209,18,peer
156,128,18,exemplar
152,128,18,peer
15,128,18,print
54,111,18,exemplar
54,111,18,peer
128,156,18,exemplar
172,156,18,peer
124,122,18,exemplar
193,122,18,peer
97,122,18,print
126,149,19,exemplar
126,149,19,peer
155,139,19,exemplar
19,139,19,peer
221,230,19,exemplar
218,230,19,peer
128,169,19,exemplar
161,169,19,peer
211,209,19,exemplar
208,209,19,peer
156,128,19,exemplar
152,128,19,peer
149,128,19,print
128,156,19,exemplar
151,156,19,peer
22,183,19,exemplar
38,183,19,peer
124,122,19,exemplar
125,122,19,peer
220,122,19,print
128,127,19,exemplar
5,127,19,peer
155,139,20,exemplar
41,139,20,peer
243,230,20,exemplar
221,230,20,peer
155,54,20,exemplar
42,54,20,peer
230,243,20,exemplar
241,243,20,peer
139,43,20,exemplar
2,43,20,peer
56,43,20,print
128,156,20,exemplar
172,156,20,peer
22,183,20,exemplar
62,183,20,peer
43,183,20,print
209,211,20,exemplar
205,211,20,peer
124,122,20,exemplar
118,122,20,peer
128,127,20,exemplar
8,127,20,peer
149,126,20,exemplar
119,126,20,peer
65,126,20,print
155,139,21,exemplar
42,139,21,peer
155,54,21,exemplar
21,54,21,peer
243,230,21,exemplar
218,230,21,peer
128,169,21,exemplar
50,169,21,peer
211,209,21,exemplar
211,209,21,peer
54,111,21,exemplar
64,111,21,peer
22,183,21,exemplar
131,183,21,peer
209,211,21,exemplar
208,211,21,peer
124,122,21,exemplar
91,122,21,peer
155,122,21,print
54,155,21,exemplar
143,155,21,peer
209,221,21,exemplar
224,221,21,peer
49,221,21,print
126,149,22,exemplar
100,149,22,peer
156,149,22,print
155,54,22,exemplar
143,54,22,peer
128,169,22,exemplar
161,169,22,peer
156,128,22,exemplar
137,128,22,peer
230,243,22,exemplar
220,243,22,peer
54,111,22,exemplar
89,111,22,peer
22,183,22,exemplar
0,183,22,peer
128,156,22,exemplar
188,156,22,peer
127,156,22,print
124,122,22,exemplar
125,122,22,peer
149,126,22,exemplar
89,126,22,peer
54,155,22,exemplar
42,155,22,peer
22,155,22,print
156,157,22,exemplar
48,157,22,peer
126,149,23,exemplar
12,149,23,peer
243,230,23,exemplar
204,230,23,peer
209,230,23,print
128,169,23,exemplar
128,169,23,peer
211,209,23,exemplar
231,209,23,peer
156,128,23,exemplar
119,128,23,peer
128,128,23,print
230,243,23,exemplar
228,243,23,peer
54,111,23,exemplar
42,111,23,peer
128,156,23,exemplar
164,156,23,peer
1,156,23,print
128,127,23,exemplar
105,127,23,peer
77,127,23,print
149,126,23,exemplar
119,126,23,peer
54,143,23,exemplar
9,143,23,peer
126,149,24,exemplar
194,149,24,peer
155,54,24,exemplar
53,54,24,peer
155,139,24,exemplar
113,139,24,peer
243,230,24,exemplar
246,230,24,peer
128,169,24,exemplar
174,169,24,peer
248,209,24,exemplar
227,209,24,peer
156,128,24,exemplar
152,128,24,peer
230,243,24,exemplar
213,243,24,peer
128,156,24,exemplar
128,156,24,peer
124,156,24,print
124,122,24,exemplar
124,122,24,peer
54,155,24,exemplar
100,155,24,peer
155,149,25,exemplar
44,149,25,peer
43,149,25,print
155,139,25,exemplar
115,139,25,peer
128,169,25,exemplar
48,169,25,peer
6,169,25,print
22,183,25,exemplar
171,183,25,peer
248,209,25,exemplar
240,209,25,peer
156,128,25,exemplar
127,128,25,peer
128,156,25,exemplar
151,156,25,peer
139,43,25,exemplar
144,43,25,peer
237,43,25,print
124,122,25,exemplar
45,122,25,peer
54,155,25,exemplar
59,155,25,peer
155,149,26,exemplar
155,149,26,peer
155,54,26,exemplar
97,54,26,peer
128,169,26,exemplar
167,169,26,peer
22,183,26,exemplar
69,183,26,peer
248,209,26,exemplar
210,209,26,peer
156,128,26,exemplar
119,128,26,peer
128,156,26,exemplar
165,156,26,peer
54,111,26,exemplar
61,111,26,peer
124,122,26,exemplar
148,122,26,peer
54,155,26,exemplar
59,155,26,peer
54,143,26,exemplar
155,143,26,peer
155,149,27,exemplar
100,149,27,peer
122,149,27,print
155,54,27,exemplar
155,54,27,peer
155,139,27,exemplar
19,139,27,peer
72,139,27,print
128,169,27,exemplar
61,169,27,peer
248,209,27,exemplar
239,209,27,peer
156,128,27,exemplar
156,128,27,peer
175,128,27,print
128,156,27,exemplar
164,156,27,peer
54,111,27,exemplar
83,111,27,peer
54,155,27,exemplar
137,155,27,peer
149,126,27,exemplar
144,126,27,peer
213,126,27,print
54,143,27,exemplar
155,143,27,peer
155,54,28,exemplar
53,54,28,peer
183,54,28,print
155,139,28,exemplar
113,139,28,peer
258,139,28,print
248,209,28,exemplar
259,209,28,peer
22,183,28,exemplar
62,183,28,peer
243,230,28,exemplar
210,230,28,peer
128,156,28,exemplar
187,156,28,peer
54,111,28,exemplar
41,111,28,peer
230,243,28,exemplar
228,243,28,peer
124,122,28,exemplar
91,122,28,peer
149,126,28,exemplar
154,126,28,peer
54,143,28,exemplar
44,143,28,peer
147,143,28,print
155,149,29,exemplar
2,149,29,peer
155,54,29,exemplar
44,54,29,peer
155,139,29,exemplar
39,139,29,peer
128,169,29,exemplar
174,169,29,peer
248,209,29,exemplar
250,209,29,peer
243,230,29,exemplar
241,230,29,peer
126,230,29,print
156,128,29,exemplar
156,128,29,peer
128,156,29,exemplar
187,156,29,peer
25,156,29,print
54,155,29,exemplar
110,155,29,peer
149,126,29,exemplar
117,126,29,peer
155,149,30,exemplar
194,149,30,peer
155,54,30,exemplar
97,54,30,peer
155,139,30,exemplar
3,139,30,peer
128,169,30,exemplar
108,169,30,peer
260,209,30,exemplar
247,209,30,peer
243,230,30,exemplar
204,230,30,peer
260,230,30,print
22,183,30,exemplar
84,183,30,peer
156,128,30,exemplar
108,128,30,peer
13,128,30,print
124,122,30,exemplar
192,122,30,peer
54,155,30,exemplar
59,155,30,peer
28,155,30,print
155,149,31,exemplar
2,149,31,peer
122,149,31,print
155,54,31,exemplar
44,54,31,peer
155,139,31,exemplar
41,139,31,peer
128,169,31,exemplar
48,169,31,peer
243,230,31,exemplar
261,230,31,peer
156,128,31,exemplar
105,128,31,peer
128,156,31,exemplar
101,156,31,peer
54,111,31,exemplar
97,111,31,peer
124,122,31,exemplar
174,122,31,peer
128,127,31,exemplar
128,127,31,peer
156,157,31,exemplar
101,157,31,peer
155,149,32,exemplar
6,149,32,peer
155,54,32,exemplar
6,54,32,peer
54,54,32,print
155,139,32,exemplar
137,139,32,peer
230,139,32,print
243,230,32,exemplar
213,230,32,peer
260,209,32,exemplar
205,209,32,peer
54,111,32,exemplar
61,111,32,peer
209,211,32,exemplar
208,211,32,peer
118,211,32,print
230,221,32,exemplar
228,221,32,peer
153,221,32,print
54,155,32,exemplar
137,155,32,peer
149,126,32,exemplar
194,126,32,peer
155,149,33,exemplar
12,149,33,peer
155,54,33,exemplar
119,54,33,peer
155,139,33,exemplar
2,139,33,peer
22,183,33,exemplar
176,183,33,peer
128,169,33,exemplar
49,169,33,peer
156,128,33,exemplar
110,128,33,peer
26,128,33,print
128,156,33,exemplar
145,156,33,peer
54,111,33,exemplar
42,111,33,peer
9,111,33,print
124,122,33,exemplar
58,122,33,peer
54,155,33,exemplar
44,155,33,peer
149,126,33,exemplar
59,126,33,peer
155,149,34,exemplar
137,149,34,peer
155,139,34,exemplar
115,139,34,peer
22,183,34,exemplar
131,183,34,peer
230,183,34,print
128,169,34,exemplar
50,169,34,peer
243,230,34,exemplar
222,230,34,peer
260,209,34,exemplar
260,209,34,peer
230,209,34,print
156,128,34,exemplar
130,128,34,peer
128,156,34,exemplar
164,156,34,peer
183,156,34,print
124,122,34,exemplar
69,122,34,peer
155,139,35,exemplar
39,139,35,peer
155,54,35,exemplar
97,54,35,peer
243,230,35,exemplar
237,230,35,peer
156,128,35,exemplar
161,128,35,peer
128,156,35,exemplar
0,156,35,peer
54,111,35,exemplar
112,111,35,peer
209,211,35,exemplar
231,211,35,peer
230,243,35,exemplar
261,243,35,peer
124,122,35,exemplar
91,122,35,peer
54,155,35,exemplar
44,155,35,peer
149,126,35,exemplar
2,126,35,peer
11,126,35,print
230,221,35,exemplar
268,221,35,peer
155,139,36,exemplar
44,139,36,peer
124,139,36,print
155,54,36,exemplar
43,54,36,peer
22,183,36,exemplar
131,183,36,peer
243,230,36,exemplar
241,230,36,peer
64,230,36,print
128,169,36,exemplar
0,169,36,peer
156,128,36,exemplar
105,128,36,peer
201,128,36,print
128,156,36,exemplar
152,156,36,peer
54,111,36,exemplar
64,111,36,peer
124,122,36,exemplar
125,122,36,peer
149,126,36,exemplar
144,126,36,peer
128,127,36,exemplar
23,127,36,peer
126,149,37,exemplar
6,149,37,peer
221,149,37,print
155,139,37,exemplar
44,139,37,peer
155,54,37,exemplar
44,54,37,peer
22,183,37,exemplar
134,183,37,peer
149,183,37,print
128,169,37,exemplar
197,169,37,peer
260,209,37,exemplar
211,209,37,peer
156,128,37,exemplar
119,128,37,peer
128,156,37,exemplar
188,156,37,peer
124,122,37,exemplar
45,122,37,peer
149,126,37,exemplar
154,126,37,peer
126,149,38,exemplar
2,149,38,peer
155,139,38,exemplar
41,139,38,peer
155,54,38,exemplar
57,54,38,peer
22,183,38,exemplar
38,183,38,peer
128,169,38,exemplar
161,169,38,peer
243,230,38,exemplar
254,230,38,peer
260,209,38,exemplar
273,209,38,peer
128,156,38,exemplar
101,156,38,peer
111,156,38,print
124,122,38,exemplar
148,122,38,peer
149,126,38,exemplar
66,126,38,peer
126,149,39,exemplar
110,149,39,peer
22,183,39,exemplar
171,183,39,peer
128,169,39,exemplar
108,169,39,peer
274,169,39,print
260,209,39,exemplar
260,209,39,peer
156,128,39,exemplar
161,128,39,peer
54,111,39,exemplar
54,111,39,peer
3,111,39,print
209,211,39,exemplar
269,211,39,peer
239,257,39,exemplar
240,257,39,peer
124,122,39,exemplar
69,122,39,peer
155,122,39,print
149,126,39,exemplar
89,126,39,peer
230,274,39,exemplar
214,274,39,peer
230,221,39,exemplar
263,221,39,peer
