source,target,round,type
99,38,18,peer
71,32,18,exemplar
41,32,18,peer
59,126,18,exemplar
194,126,18,peer
126,150,18,exemplar
175,150,18,peer
6,143,18,exemplar
194,143,18,peer
139,42,18,exemplar
54,42,18,peer
126,59,18,exemplar
8,59,18,peer
42,139,19,exemplar
113,139,19,peer
71,38,19,exemplar
82,38,19,peer
59,126,19,exemplar
59,126,19,peer
6,143,19,exemplar
76,143,19,peer
143,71,19,exemplar
143,71,19,peer
139,42,19,exemplar
20,42,19,peer
126,59,19,exemplar
5,59,19,peer
139,6,19,exemplar
18,6,19,peer
