round,new_node_id,parent_node_id,path
10,222,192,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0010/node_0192.png
10,223,14,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0010/node_0014.png
12,224,164,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0012/node_0164.png
12,225,38,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0012/node_0038.png
12,226,219,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0012/node_0219.png
12,227,202,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0012/node_0202.png
14,228,203,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0014/node_0203.png
14,229,138,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0014/node_0138.png
14,230,184,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0014/node_0184.png
14,231,213,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0014/node_0213.png
16,232,186,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0016/node_0186.png
16,233,56,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0016/node_0056.png
16,234,185,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0016/node_0185.png
16,235,163,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0016/node_0163.png
18,236,213,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0018/node_0213.png
18,237,122,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0018/node_0122.png
18,238,145,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0018/node_0145.png
18,239,130,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0018/node_0130.png
20,240,8,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0020/node_0008.png
20,241,231,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0020/node_0231.png
20,242,185,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0020/node_0185.png
20,243,156,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0020/node_0156.png
22,244,8,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0022/node_0008.png
22,245,221,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0022/node_0221.png
22,246,161,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0022/node_0161.png
22,247,155,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0022/node_0155.png
24,248,25,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0024/node_0025.png
24,249,54,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0024/node_0054.png
24,250,163,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0024/node_0163.png
24,251,173,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0024/node_0173.png
26,252,151,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0026/node_0151.png
26,253,138,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0026/node_0138.png
26,254,149,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0026/node_0149.png
26,255,137,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0026/node_0137.png
28,256,176,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0028/node_0176.png
28,257,221,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0028/node_0221.png
28,258,8,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0028/node_0008.png
28,259,241,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0028/node_0241.png
30,260,128,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0030/node_0128.png
30,261,200,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0030/node_0200.png
30,262,143,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0030/node_0143.png
30,263,147,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0030/node_0147.png
32,264,179,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0032/node_0179.png
32,265,97,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0032/node_0097.png
32,266,147,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0032/node_0147.png
32,267,180,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0032/node_0180.png
34,268,258,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0034/node_0258.png
34,269,249,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0034/node_0249.png
34,270,76,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0034/node_0076.png
34,271,56,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0034/node_0056.png
36,272,226,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0036/node_0226.png
36,273,245,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0036/node_0245.png
36,274,38,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0036/node_0038.png
36,275,76,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0036/node_0076.png
38,276,13,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0038/node_0013.png
38,277,143,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0038/node_0143.png
38,278,155,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0038/node_0155.png
38,279,177,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0038/node_0177.png
40,280,248,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0040/node_0248.png
40,281,71,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0040/node_0071.png
40,282,277,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0040/node_0277.png
40,283,226,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A2_differentiationOnly/generated/round_0040/node_0226.png
