source,target,round,type
23,127,12,peer
64,127,12,print
119,137,12,exemplar
76,137,12,peer
152,137,12,print
26,25,12,exemplar
195,25,12,peer
105,36,12,exemplar
158,36,12,peer
17,28,12,exemplar
84,28,12,peer
135,191,12,exemplar
136,191,12,peer
196,191,12,print
126,198,12,exemplar
78,198,12,peer
28,17,12,exemplar
7,17,12,peer
122,17,12,print
98,122,12,exemplar
170,122,12,peer
119,98,12,exemplar
152,98,12,peer
119,54,13,exemplar
143,54,13,peer
179,54,13,print
119,126,13,exemplar
194,126,13,peer
54,119,13,exemplar
59,119,13,peer
137,71,13,exemplar
155,71,13,peer
71,105,13,exemplar
57,105,13,peer
54,42,13,exemplar
64,42,13,peer
128,156,13,exemplar
145,156,13,peer
119,137,13,exemplar
119,137,13,peer
26,25,13,exemplar
0,25,13,peer
113,142,13,exemplar
48,142,13,peer
105,36,13,exemplar
88,36,13,peer
17,28,13,exemplar
38,28,13,peer
28,17,13,exemplar
114,17,13,peer
156,157,13,exemplar
167,157,13,peer
119,98,13,exemplar
32,98,13,peer
87,98,13,print
119,54,14,exemplar
57,54,14,peer
119,126,14,exemplar
154,126,14,peer
119,126,14,print
54,119,14,exemplar
21,119,14,peer
137,71,14,exemplar
110,71,14,peer
71,105,14,exemplar
24,105,14,peer
54,42,14,exemplar
139,42,14,peer
119,127,14,exemplar
8,127,14,peer
119,128,14,exemplar
162,128,14,peer
26,25,14,exemplar
102,25,14,peer
113,142,14,exemplar
113,142,14,peer
105,36,14,exemplar
85,36,14,peer
18,36,14,print
17,28,14,exemplar
141,28,14,peer
28,17,14,exemplar
141,17,14,peer
156,157,14,exemplar
152,157,14,peer
126,198,14,exemplar
77,198,14,peer
119,98,14,exemplar
121,98,14,peer
119,54,15,exemplar
40,54,15,peer
43,54,15,print
54,119,15,exemplar
53,119,15,peer
137,71,15,exemplar
41,71,15,peer
84,71,15,print
128,156,15,exemplar
168,156,15,peer
119,127,15,exemplar
119,127,15,peer
119,137,15,exemplar
59,137,15,peer
119,128,15,exemplar
152,128,15,peer
54,155,15,exemplar
143,155,15,peer
26,25,15,exemplar
39,25,15,peer
113,142,15,exemplar
129,142,15,peer
105,36,15,exemplar
77,36,15,peer
192,36,15,print
17,28,15,exemplar
141,28,15,peer
28,17,15,exemplar
86,17,15,peer
156,157,15,exemplar
152,157,15,peer
27,157,15,print
126,198,15,exemplar
50,198,15,peer
119,98,15,exemplar
32,98,15,peer
54,119,16,exemplar
6,119,16,peer
119,126,16,exemplar
59,126,16,peer
137,71,16,exemplar
137,71,16,peer
71,105,16,exemplar
100,105,16,peer
54,42,16,exemplar
21,42,16,peer
128,156,16,exemplar
128,156,16,peer
119,137,16,exemplar
59,137,16,peer
54,155,16,exemplar
54,155,16,peer
26,25,16,exemplar
185,25,16,peer
113,142,16,exemplar
99,142,16,peer
105,36,16,exemplar
77,36,16,peer
17,28,16,exemplar
125,28,16,peer
156,157,16,exemplar
156,157,16,peer
119,98,16,exemplar
152,98,16,peer
135,191,16,exemplar
116,191,16,peer
42,191,16,print
54,119,17,exemplar
59,119,17,peer
40,119,17,print
119,126,17,exemplar
41,126,17,peer
137,71,17,exemplar
155,71,17,peer
71,105,17,exemplar
140,105,17,peer
54,42,17,exemplar
44,42,17,peer
128,156,17,exemplar
187,156,17,peer
119,137,17,exemplar
143,137,17,peer
174,137,17,print
119,127,17,exemplar
128,127,17,peer
26,25,17,exemplar
26,25,17,peer
113,142,17,exemplar
38,142,17,peer
105,36,17,exemplar
165,36,17,peer
17,28,17,exemplar
84,28,17,peer
156,157,17,exemplar
14,157,17,peer
119,98,17,exemplar
42,98,17,peer
126,198,17,exemplar
77,198,17,peer
135,191,17,exemplar
26,191,17,peer
119,54,18,exemplar
44,54,18,peer
54,119,18,exemplar
155,119,18,peer
137,71,18,exemplar
132,71,18,peer
71,105,18,exemplar
100,105,18,peer
54,42,18,exemplar
41,42,18,peer
128,156,18,exemplar
164,156,18,peer
76,156,18,print
119,137,18,exemplar
44,137,18,peer
119,127,18,exemplar
140,127,18,peer
26,25,18,exemplar
48,25,18,peer
113,142,18,exemplar
138,142,18,peer
72,142,18,print
105,36,18,exemplar
77,36,18,peer
17,28,18,exemplar
183,28,18,peer
119,98,18,exemplar
66,98,18,peer
28,17,18,exemplar
28,17,18,peer
135,191,18,exemplar
145,191,18,peer
6,191,18,print
119,54,19,exemplar
143,54,19,peer
191,54,19,print
54,119,19,exemplar
82,119,19,peer
119,126,19,exemplar
117,126,19,peer
71,105,19,exemplar
140,105,19,peer
128,156,19,exemplar
145,156,19,peer
6,156,19,print
119,128,19,exemplar
152,128,19,peer
119,6,19,exemplar
18,6,19,peer
119,113,19,exemplar
194,113,19,peer
26,25,19,exemplar
129,25,19,peer
105,36,19,exemplar
144,36,19,peer
17,28,19,exemplar
171,28,19,peer
156,157,19,exemplar
14,157,19,peer
135,191,19,exemplar
101,191,19,peer
126,198,19,exemplar
126,198,19,peer
6,198,19,print
98,122,19,exemplar
91,122,19,peer
