source,target,round,type
46,47,7,exemplar
166,47,7,peer
11,12,7,exemplar
42,12,7,peer
72,116,7,exemplar
110,116,7,peer
199,11,7,exemplar
6,11,7,peer
190,53,7,exemplar
57,53,7,peer
112,89,8,exemplar
2,89,8,peer
112,181,8,exemplar
4,181,8,peer
11,114,8,exemplar
44,114,8,peer
40,112,8,exemplar
95,112,8,peer
46,146,8,exemplar
48,146,8,peer
176,146,8,print
128,105,8,exemplar
16,105,8,peer
112,204,8,exemplar
83,204,8,peer
112,100,8,exemplar
57,100,8,peer
10,22,9,exemplar
143,22,9,peer
137,149,9,exemplar
155,149,9,peer
112,106,9,exemplar
194,106,9,peer
193,192,9,exemplar
124,192,9,peer
132,87,9,exemplar
76,87,9,peer
112,97,9,exemplar
42,97,9,peer
47,166,9,exemplar
128,166,9,peer
11,19,9,exemplar
21,19,9,peer
190,109,10,exemplar
112,109,10,peer
11,34,10,exemplar
145,34,10,peer
73,34,10,print
106,74,10,exemplar
109,74,10,peer
156,168,10,exemplar
53,168,10,peer
117,168,10,print
10,22,10,exemplar
38,22,10,peer
22,48,10,exemplar
13,48,10,peer
97,99,10,exemplar
65,99,10,peer
156,188,10,exemplar
145,188,10,peer
134,45,11,exemplar
16,45,11,peer
174,118,11,exemplar
125,118,11,peer
45,118,11,print
10,81,11,exemplar
112,81,11,peer
137,155,11,exemplar
110,155,11,peer
155,4,11,exemplar
20,4,11,peer
137,147,11,exemplar
200,147,11,peer
22,10,11,exemplar
39,10,11,peer
48,56,11,exemplar
94,56,11,peer
11,136,12,exemplar
151,136,12,peer
97,96,12,exemplar
65,96,12,peer
155,40,12,exemplar
181,40,12,peer
61,207,12,exemplar
92,207,12,peer
87,37,12,exemplar
175,37,12,peer
37,144,12,exemplar
37,144,12,peer
112,97,12,exemplar
102,97,12,peer
67,97,12,print
190,123,12,exemplar
93,123,12,peer
97,33,13,exemplar
184,33,13,peer
112,97,13,exemplar
64,97,13,peer
37,132,13,exemplar
80,132,13,peer
121,17,13,exemplar
6,17,13,peer
132,37,13,exemplar
41,37,13,peer
128,0,13,exemplar
145,0,13,peer
11,34,13,exemplar
39,34,13,peer
155,180,13,exemplar
59,180,13,peer
10,23,14,exemplar
9,23,14,peer
4,181,14,exemplar
53,181,14,peer
61,16,14,exemplar
30,16,14,peer
155,3,14,exemplar
147,3,14,peer
155,139,14,exemplar
41,139,14,peer
207,204,14,exemplar
83,204,14,peer
155,143,14,exemplar
76,143,14,peer
181,168,14,exemplar
164,168,14,peer
10,168,14,print
155,138,15,exemplar
100,138,15,peer
97,33,15,exemplar
11,33,15,peer
105,61,15,exemplar
168,61,15,peer
10,23,15,exemplar
15,23,15,peer
16,23,15,print
132,123,15,exemplar
8,123,15,peer
22,10,15,exemplar
39,10,15,peer
155,92,15,exemplar
75,92,15,peer
61,50,15,exemplar
128,50,15,peer
146,14,16,exemplar
128,14,16,peer
22,29,16,exemplar
62,29,16,peer
97,112,16,exemplar
204,112,16,peer
155,139,16,exemplar
115,139,16,peer
112,100,16,exemplar
2,100,16,peer
61,49,16,exemplar
61,49,16,peer
155,44,16,exemplar
8,44,16,peer
112,44,16,print
10,22,16,exemplar
38,22,16,peer
10,190,17,exemplar
57,190,17,peer
112,204,17,exemplar
105,204,17,peer
45,208,17,exemplar
45,208,17,peer
168,188,17,exemplar
153,188,17,peer
155,137,17,exemplar
150,137,17,peer
139,3,17,exemplar
11,3,17,peer
22,114,17,exemplar
38,114,17,peer
138,142,17,exemplar
38,142,17,peer
137,147,18,exemplar
133,147,18,peer
137,2,18,exemplar
89,2,18,peer
155,166,18,exemplar
196,166,18,peer
112,181,18,exemplar
185,181,18,peer
193,181,18,print
37,175,18,exemplar
132,175,18,peer
61,108,18,exemplar
141,108,18,peer
168,188,18,exemplar
151,188,18,peer
192,91,18,exemplar
45,91,18,peer
192,208,19,exemplar
31,208,19,peer
137,128,19,exemplar
161,128,19,peer
22,193,19,exemplar
148,193,19,peer
190,57,19,exemplar
140,57,19,peer
208,192,19,exemplar
173,192,19,peer
112,77,19,exemplar
112,77,19,peer
37,87,19,exemplar
76,87,19,peer
87,71,19,exemplar
155,71,19,peer
188,71,19,print
