source,target,round,type
105,128,12,peer
67,128,12,print
137,6,12,exemplar
139,6,12,peer
155,6,12,print
54,42,12,exemplar
43,42,12,peer
137,155,12,exemplar
110,155,12,peer
105,36,12,exemplar
165,36,12,peer
17,28,12,exemplar
193,28,12,peer
196,28,12,print
136,191,12,exemplar
19,191,12,peer
126,198,12,exemplar
126,198,12,peer
126,198,12,print
54,103,12,exemplar
129,103,12,peer
192,122,12,exemplar
170,122,12,peer
6,17,12,exemplar
200,17,12,peer
181,17,12,print
124,176,12,exemplar
69,176,12,peer
137,127,13,exemplar
119,127,13,peer
127,137,13,exemplar
175,137,13,peer
119,54,13,exemplar
143,54,13,peer
127,105,13,exemplar
71,105,13,peer
137,119,13,exemplar
82,119,13,peer
54,42,13,exemplar
112,42,13,peer
128,156,13,exemplar
0,156,13,peer
137,113,13,exemplar
155,113,13,peer
105,36,13,exemplar
88,36,13,peer
17,28,13,exemplar
38,28,13,peer
103,25,13,exemplar
180,25,13,peer
54,103,13,exemplar
181,103,13,peer
192,122,13,exemplar
148,122,13,peer
98,122,13,print
156,157,13,exemplar
167,157,13,peer
17,7,13,exemplar
20,7,13,peer
122,7,13,print
119,54,14,exemplar
57,54,14,peer
54,119,14,exemplar
137,119,14,peer
54,42,14,exemplar
20,42,14,peer
127,128,14,exemplar
168,128,14,peer
137,126,14,exemplar
144,126,14,peer
128,156,14,exemplar
184,156,14,peer
54,155,14,exemplar
119,155,14,peer
119,95,14,exemplar
39,95,14,peer
105,36,14,exemplar
85,36,14,peer
19,36,14,print
17,28,14,exemplar
141,28,14,peer
113,142,14,exemplar
146,142,14,peer
103,25,14,exemplar
39,25,14,peer
126,198,14,exemplar
77,198,14,peer
192,122,14,exemplar
125,122,14,peer
156,157,14,exemplar
33,157,14,peer
47,157,14,print
119,54,15,exemplar
21,54,15,peer
127,105,15,exemplar
130,105,15,peer
96,105,15,print
54,119,15,exemplar
155,119,15,peer
137,126,15,exemplar
149,126,15,peer
128,156,15,exemplar
184,156,15,peer
119,95,15,exemplar
110,95,15,peer
54,64,15,exemplar
111,64,15,peer
119,113,15,exemplar
133,113,15,peer
105,36,15,exemplar
88,36,15,peer
17,28,15,exemplar
170,28,15,peer
192,28,15,print
113,142,15,exemplar
99,142,15,peer
103,25,15,exemplar
102,25,15,peer
126,198,15,exemplar
84,198,15,peer
28,198,15,print
136,191,15,exemplar
39,191,15,peer
156,157,15,exemplar
151,157,15,peer
105,127,16,exemplar
9,127,16,peer
127,105,16,exemplar
16,105,16,peer
127,137,16,exemplar
6,137,16,peer
54,119,16,exemplar
57,119,16,peer
54,42,16,exemplar
21,42,16,peer
127,128,16,exemplar
119,128,16,peer
128,156,16,exemplar
184,156,16,peer
119,95,16,exemplar
66,95,16,peer
105,36,16,exemplar
65,36,16,peer
17,28,16,exemplar
141,28,16,peer
113,142,16,exemplar
181,142,16,peer
103,25,16,exemplar
181,25,16,peer
126,198,16,exemplar
77,198,16,peer
136,191,16,exemplar
72,191,16,peer
156,157,16,exemplar
48,157,16,peer
42,157,16,print
137,127,17,exemplar
119,127,17,peer
42,127,17,print
127,137,17,exemplar
154,137,17,peer
137,119,17,exemplar
44,119,17,peer
54,42,17,exemplar
40,42,17,peer
137,126,17,exemplar
41,126,17,peer
128,156,17,exemplar
187,156,17,peer
137,6,17,exemplar
8,6,17,peer
176,6,17,print
119,95,17,exemplar
2,95,17,peer
105,36,17,exemplar
61,36,17,peer
17,28,17,exemplar
38,28,17,peer
113,142,17,exemplar
39,142,17,peer
103,25,17,exemplar
39,25,17,peer
126,198,17,exemplar
73,198,17,peer
136,191,17,exemplar
101,191,17,peer
54,103,17,exemplar
20,103,17,peer
105,127,18,exemplar
129,127,18,peer
119,54,18,exemplar
44,54,18,peer
54,119,18,exemplar
155,119,18,peer
127,105,18,exemplar
99,105,18,peer
119,126,18,exemplar
12,126,18,peer
127,128,18,exemplar
152,128,18,peer
119,6,18,exemplar
42,6,18,peer
95,6,18,print
119,95,18,exemplar
2,95,18,peer
105,36,18,exemplar
88,36,18,peer
17,28,18,exemplar
148,28,18,peer
103,25,18,exemplar
48,25,18,peer
88,25,18,print
136,191,18,exemplar
33,191,18,peer
54,103,18,exemplar
129,103,18,peer
192,122,18,exemplar
174,122,18,peer
17,7,18,exemplar
21,7,18,peer
28,17,18,exemplar
28,17,18,peer
6,17,18,print
105,127,19,exemplar
181,127,19,peer
191,127,19,print
119,54,19,exemplar
42,54,19,peer
127,105,19,exemplar
130,105,19,peer
127,137,19,exemplar
110,137,19,peer
137,126,19,exemplar
194,126,19,peer
6,126,19,print
54,42,19,exemplar
41,42,19,peer
127,128,19,exemplar
162,128,19,peer
54,6,19,exemplar
200,6,19,peer
105,36,19,exemplar
108,36,19,peer
17,28,19,exemplar
173,28,19,peer
103,25,19,exemplar
103,25,19,peer
128,156,19,exemplar
128,156,19,peer
136,191,19,exemplar
101,191,19,peer
126,198,19,exemplar
126,198,19,peer
6,198,19,print
54,103,19,exemplar
104,103,19,peer
156,157,19,exemplar
153,157,19,peer
